variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre59,.0774997610550409,.2367761847775337,.3273123144874425,.7434316793516698,-.3865730335057261,.5415725556158079
pre58,.1440376939949359,.2116686556218622,.680486648208574,.4961963731556645,-.2708252476799256,.5589006356697973
pre57,.2622567546256372,.2104789615221435,1.245999850669381,.2127644500065082,-.1502744294611559,.6747879387124303
pre56,-.1146775257086067,.2486689662839144,-.461165409670281,.6446799364396846,-.602059743697884,.3727046922806705
pre55,-.127413214484485,.2632943670292688,-.4839192570736663,.6284431731279214,-.6434606911941221,.3886342622251521
pre54,.1356009256027875,.2113622532474151,.6415569644976136,.5211608831349204,-.2786614784533801,.5498633296589551
pre53,-.0217434798275761,.2128809813390135,-.1021391375162329,.9186462361969134,-.4389825362455858,.3954955765904337
pre52,-.3137798514485942,.2681970258729287,-1.169960220204912,.2420169776815716,-.8394363629202914,.211876660023103
pre51,-.0940371188988444,.2318143455584765,-.4056570298628175,.6849946191991552,-.5483848872931809,.3603106494954921
pre50,.1778887041882618,.2276800372579663,.7813100627118666,.4346201531488975,-.2683559688360898,.6241333772126134
pre49,.0532720363739987,.2504169239439514,.2127333709518855,.8315349362289499,-.4375361156754519,.5440801884234493
pre48,.200096527286347,.2244310621559317,.8915723401394527,.3726222012879755,-.2397802715513494,.6399733261240433
pre47,.0591776259949972,.2206875930690261,.2681511233687151,.7885829954887328,-.3733621082551251,.4917173602451195
pre46,-.1678276590318155,.2078605920410624,-.8074048927882469,.4194332489599439,-.5752269332374708,.2395716151738397
pre45,-.1716475923046971,.2295988000098507,-.7475979504132109,.4547027013691096,-.6216529712176191,.2783577866082249
pre44,-.1463600946899183,.2187540227225001,-.6690624147999468,.5034556643177694,-.575110100699275,.2823899113194384
pre43,-.0455355639455874,.2312370037039071,-.1969216138256769,.8438888794552516,-.4987517630982003,.4076806352070255
pre42,-.1115748099804687,.1984860535737358,-.5621292175020229,.5740279829723562,-.5006003264184785,.2774507064575411
pre41,-.3721356962366233,.2088808238050674,-1.781569458879142,.0748194685829423,-.7815345879556121,.0372631954823656
pre40,-.2451904758487519,.2062080679554165,-1.189044047984406,.2344223341150527,-.6493508623629561,.1589699106654524
pre39,-.1682880225803982,.2252572924673472,-.7470924503134249,.455007757090884,-.6097842030714042,.2732081579106079
pre38,-.2137177055599778,.1917467299737446,-1.114583313046546,.2650290244034869,-.5895343904618441,.1620989793418885
pre37,-.0166579898088966,.2093297135087203,-.0795777605084367,.9365730836535756,-.4269366891800759,.3936207095622827
pre36,-.3349375745470972,.2635161177226684,-1.271032593534164,.2037170535412277,-.8514196746293443,.1815445255351498
pre35,.0730674033155754,.1993405024497781,.3665456965223814,.7139579206571771,-.3176328021461081,.4637676087772589
pre34,-.0447782388061919,.1982473320999908,-.2258705745588895,.8213020845295358,-.4333358697533253,.3437793921409414
pre33,.0022544430843725,.2151825988061243,.0104768838041765,.9916408090921647,-.4194957006753628,.4240045868441078
