variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
post30,-1.432579326529675,5.440574416205543,-.2633139843216791,.792308581977811,-12.09590923750257,9.230750584443218
post31,0,,,,,
post32,-1.66243881801355,5.327688270692376,-.3120375542913479,.7550119829959936,-12.10451594942709,8.779638313399989
post33,-2.137104433050775,5.929755213498161,-.3604034831296224,.7185454222426018,-13.75921108864579,9.485002222544239
post34,.5626626174579754,6.519403718653948,.086305840493975,.931223295759653,-12.21513387178026,13.34045910669621
post35,0,,,,,
post36,0,,,,,
post37,0,,,,,
post38,0,,,,,
post39,0,,,,,
post40,0,,,,,
post41,19.15974230662255,10.10013960188731,1.896977968803754,.0578308458572114,-.6361675519032985,38.9556521651484
post42,0,,,,,
post43,19.59585520076858,10.83588003714984,1.808423047651502,.0705406835239742,-1.642079412841646,40.8337898143788
post44,0,,,,,
