id_logradouro,logradouro,tipo_abrev,tipo,titulo_abrev,titulo,preposicao,nome
324752,ESTRADA SEM DENOMINACAO,ES,ESTRADA,,,,SEM DENOMINACAO
107310,RUA DO AMIUTE,R,RUA,,,DO,AMIUTE
501816,PRACA MIRIAM MAKEBA,PC,PRACA,,,,MIRIAM MAKEBA
012580,RUA ANDIROBA,R,RUA,,,,ANDIROBA
NA,VIELA SENA DOS APIARIS,VE,VIELA,,,,SENA DOS APIARIS
790079,RUA GONCALO XAVIER,R,RUA,,,,GONCALO XAVIER
719226,RUA JUBEBA,R,RUA,,,,JUBEBA
435392,PRACA KENICHI NAKAGAWA,PC,PRACA,,,,KENICHI NAKAGAWA
191159,RUA TRAPICHEIRO,R,RUA,,,,TRAPICHEIRO
406066,RUA PIETRO ROI,R,RUA,,,,PIETRO ROI
408816,TRAVESSA ANTONIO ARGENTI,TV,TRAVESSA,,,,ANTONIO ARGENTI
373451,RUA AGOSTINO ALEGRO,R,RUA,,,,AGOSTINO ALEGRO
697214,RUA DANIEL ARCIONI,R,RUA,,,,DANIEL ARCIONI
456845,RUA JORGE FERNANDES DE OLIVEIRA,R,RUA,,,,JORGE FERNANDES DE OLIVEIRA
NA,TRAVESSA SEM NOME S UM NOVENTA E UM Q VINTE TRINTA E SETE,TV,TRAVESSA,,,,SEM NOME S UM NOVENTA E UM Q VINTE TRINTA E SETE
435902,CAMINHO PARTICULAR TRINTA SAP,CM,CAMINHO,,,,PARTICULAR TRINTA SAP
376370,RUA NANCY PIRES DE CAMARGO,R,RUA,,,,NANCY PIRES DE CAMARGO
401528,RUA BENEDITO SIQUEIRA,R,RUA,,,,BENEDITO SIQUEIRA
172855,RUA RODRIGO DAUNT,R,RUA,,,,RODRIGO DAUNT
454494,RUA IGARAPE DOS ANJOS,R,RUA,,,,IGARAPE DOS ANJOS
151440,RUA MANOEL CHRISTI MANZINI,R,RUA,,,,MANOEL CHRISTI MANZINI
325171,RUA RUBI,R,RUA,,,,RUBI
NA,RUA AUGUSTO RODRIGUES,R,RUA,,,,AUGUSTO RODRIGUES
329487,RUA LANCIANO,R,RUA,,,,LANCIANO
083046,RUA GUANEI,R,RUA,,,,GUANEI
664103,RUA CAUA,R,RUA,,,,CAUA
NA,RUA BACIO DE FILICAIA,R,RUA,,,,BACIO DE FILICAIA
520292,VIA DE PEDESTRE ANTONIO CARLOS MEDEIROS,VP,VIA DE PEDESTRE,,,,ANTONIO CARLOS MEDEIROS
010537,RUA DAMIRO DE OLIVEIRA VOLPE,R,RUA,,,,DAMIRO DE OLIVEIRA VOLPE
160865,RUA PEREIRA DE QUEIROS,R,RUA,,,,PEREIRA DE QUEIROS
606162,TRAVESSA ANTONIO EMILIANO DE ABREU,TV,TRAVESSA,,,,ANTONIO EMILIANO DE ABREU
435341,PRACA MIGUEL GREGORIO LUQUES,PC,PRACA,,,,MIGUEL GREGORIO LUQUES
531839,RUA IPE BAIANO,R,RUA,,,,IPE BAIANO
611077,RUA VICENTE DLICIO DA COSTA,R,RUA,,,,VICENTE DLICIO DA COSTA
337854,LARGO PACOVA,LG,LARGO,,,,PACOVA
478822,TRAVESSA LUIS RICHE,TV,TRAVESSA,,,,LUIS RICHE
471224,PASSAGEM SEM DENOMINACAO TRE,PS,PASSAGEM,,,,SEM DENOMINACAO TRE
645915,RUA BEBEDOURO DE CIMA,R,RUA,,,,BEBEDOURO DE CIMA
461067,TRAVESSA POPULONIA,TV,TRAVESSA,,,,POPULONIA
207098,RUA MANUEL GILDO FORTE,R,RUA,,,,MANUEL GILDO FORTE
660957,RUA ANDRE DA SILVA,R,RUA,,,,ANDRE DA SILVA
166472,RUA PROGRESSISTA,R,RUA,,,,PROGRESSISTA
041777,RUA CAPEPE,R,RUA,,,,CAPEPE
466166,PRACA JOAO GIUNTI,PC,PRACA,,,,JOAO GIUNTI
224871,TRAVESSA MANOEL VALDEVINO CARMO,TV,TRAVESSA,,,,MANOEL VALDEVINO CARMO
026743,RUA AZIRA ASSAD JAFET,R,RUA,,,,AZIRA ASSAD JAFET
740969,RUA OTAVIA DA COSTA PINHEIRO,R,RUA,,,,OTAVIA DA COSTA PINHEIRO
002526,RUA AFONSO MORSCH,R,RUA,,,,AFONSO MORSCH
NA,RUA PARTICULAR VINTE E QUATRO,RP,RUA PARTICULAR,,,,VINTE E QUATRO
531766,RUA CANDEIA BRANCA,R,RUA,,,,CANDEIA BRANCA
636606,RUA TACARAUNA,R,RUA,,,,TACARAUNA
NA,RUA BARRETOS,R,RUA,,,,BARRETOS
704091,TRAVESSA REGIA,TV,TRAVESSA,,,,REGIA
NA,BECO DA ESPERANCA,BC,BECO,,,DA,ESPERANCA
661333,RUA ALVES DE TORRES,R,RUA,,,,ALVES DE TORRES
261696,RUA CARMO DO PARANAIBA,R,RUA,,,,CARMO DO PARANAIBA
188760,RUA TERRITORIO DO ACRE,R,RUA,,,,TERRITORIO DO ACRE
238350,RUA ELPIDIO GONZALES,R,RUA,,,,ELPIDIO GONZALES
144886,RUA NELSON PANNAIM,R,RUA,,,,NELSON PANNAIM
NA,VIELA NOVE S UM SETENTA E TRES Q VINTE NOVENTA E QUATRO,VE,VIELA,,,,NOVE S UM SETENTA E TRES Q VINTE NOVENTA E QUATRO
616800,RUA TUPANATINGA,R,RUA,,,,TUPANATINGA
342688,RUA LUCIANO GOMES,R,RUA,,,,LUCIANO GOMES
531790,RUA CAJA MIRIM,R,RUA,,,,CAJA MIRIM
531820,RUA JACARANDA DO CERRADO,R,RUA,,,,JACARANDA DO CERRADO
229474,PRACA AURELIO BRACCIALI,PC,PRACA,,,,AURELIO BRACCIALI
147583,RUA CAETANO MERO,R,RUA,,,,CAETANO MERO
NA,TRAVESSA JOAO VIEGAS,TV,TRAVESSA,,,,JOAO VIEGAS
NA,VIELA TRES S TRINTA CINCO Q UM VINTE,VE,VIELA,,,,TRES S TRINTA CINCO Q UM VINTE
208540,RUA ANTONIO BARLETTA,R,RUA,,,,ANTONIO BARLETTA
NA,VIELA SARUTAYA I S 170 Q 136,VE,VIELA,,,,SARUTAYA I S 170 Q 136
NA,VIELA EDDA,VE,VIELA,,,,EDDA
531812,RUA PINHAO,R,RUA,,,,PINHAO
531758,RUA ALECRIM DO CAMPO,R,RUA,,,,ALECRIM DO CAMPO
NA,RUA ISMAEL NERY,R,RUA,,,,ISMAEL NERY
637076,RUA DAS TUVIRAS,R,RUA,,,DAS,TUVIRAS
405078,RUA FELISBERTO BARBOSA DIAS,R,RUA,,,,FELISBERTO BARBOSA DIAS
390399,TRAVESSA HAROLDO BARBOSA,TV,TRAVESSA,,,,HAROLDO BARBOSA
164453,RUA FAJARDO DE BARROS,R,RUA,,,,FAJARDO DE BARROS
453854,PRACA RODRIGO LEFEVRE,PC,PRACA,,,,RODRIGO LEFEVRE
101141,RUA ALMOFADA,R,RUA,,,,ALMOFADA
049760,PRACA ATININGA,PC,PRACA,,,,ATININGA
334847,RUA LUCIO CARDIM,R,RUA,,,,LUCIO CARDIM
086711,RUA HENRIQUE BERNARDELLI,R,RUA,,,,HENRIQUE BERNARDELLI
430811,RUA RIO NILO,R,RUA,,,,RIO NILO
243175,RUA NOVENTA E CINCO J SAO PAULO,R,RUA,,,,NOVENTA E CINCO J SAO PAULO
NA,TRAVESSA EMILY,TV,TRAVESSA,,,,EMILY
648280,RUA MELANIA KURT,R,RUA,,,,MELANIA KURT
741531,RUA JOSE DE FIGUEIRO LIMA,R,RUA,,,,JOSE DE FIGUEIRO LIMA
034789,RUA BONITOS,R,RUA,,,,BONITOS
051020,RUA CLIPER,R,RUA,,,,CLIPER
358711,RUA FRANCISCO JOYCE,R,RUA,,,,FRANCISCO JOYCE
673366,RUA ELIZA ANTONIA DE ANDRADE,R,RUA,,,,ELIZA ANTONIA DE ANDRADE
713660,RUA QUINZE J SAO RAFAELC SOC,R,RUA,,,,QUINZE J SAO RAFAELC SOC
531774,RUA AROEIRA VERMELHA,R,RUA,,,,AROEIRA VERMELHA
531782,RUA CONGONHA DO CAMPO,R,RUA,,,,CONGONHA DO CAMPO
531847,RUA CAQUI DO CERRADO,R,RUA,,,,CAQUI DO CERRADO
626619,RUA TURAZ,R,RUA,,,,TURAZ
672190,RUA ALFARROBEIRAS,R,RUA,,,,ALFARROBEIRAS
NA,VIELA SEM NOME S UM OITENTA Q TRINTA E NOVE,VE,VIELA,,,,SEM NOME S UM OITENTA Q TRINTA E NOVE
396079,RUA CONSUELO LEANDRO,R,RUA,,,,CONSUELO LEANDRO
742660,RUA GIOVANNI PISANO,R,RUA,,,,GIOVANNI PISANO
380946,RUA CARLO MILANUZZI,R,RUA,,,,CARLO MILANUZZI
303879,ACESSO DA AV BRAZ LEME A R DR CESAR,AC,ACESSO,,,,DA AV BRAZ LEME A R DR CESAR
177156,RUA SAMUEL DAS NEVES,R,RUA,,,,SAMUEL DAS NEVES
686492,RUA JULIO ANDREATTA,R,RUA,,,,JULIO ANDREATTA
214760,RUA MANUEL MUNIZ DE BRITO,R,RUA,,,,MANUEL MUNIZ DE BRITO
772399,TRAVESSA GEORGE DICK,TV,TRAVESSA,,,,GEORGE DICK
NA,RUA GUAIANAZES,R,RUA,,,,GUAIANAZES
507628,PRACA JOAQUIM JANOTA FILHO,PC,PRACA,,,,JOAQUIM JANOTA FILHO
787817,RUA ARVORE DE SAO TOMAS,R,RUA,,,,ARVORE DE SAO TOMAS
678325,RUA FLOR DE SAO MIGUEL,R,RUA,,,,FLOR DE SAO MIGUEL
457183,VIA DE PEDESTRE SILINDRA,VP,VIA DE PEDESTRE,,,,SILINDRA
NA,ESTRADA DO ARACATI CHACARA BANDEIRANTES,ES,ESTRADA,,,DO,ARACATI CHACARA BANDEIRANTES
229920,RUA SEM DENOMINACAO,R,RUA,,,,SEM DENOMINACAO
NA,VIELA DO GORDO,VE,VIELA,,,DO,GORDO
192082,RUA TUJUGUABA,R,RUA,,,,TUJUGUABA
087335,RUA HERCULANO PENA,R,RUA,,,,HERCULANO PENA
389544,RUA JOSE MATHIOLLI,R,RUA,,,,JOSE MATHIOLLI
084085,RUA GUARIPOCABA,R,RUA,,,,GUARIPOCABA
699390,RUA CRUCY,R,RUA,,,,CRUCY
092010,RUA INHANGABA,R,RUA,,,,INHANGABA
619361,RUA GENESES,R,RUA,,,,GENESES
001910,TRAVESSA FRANCISCO CATETE,TV,TRAVESSA,,,,FRANCISCO CATETE
331279,RUA ANDIRA,R,RUA,,,,ANDIRA
648540,RUA PEDRO DA ROCHA FERREIRA,R,RUA,,,,PEDRO DA ROCHA FERREIRA
310760,PRACA JERUSALEM,PC,PRACA,,,,JERUSALEM
608300,RUA JOSE PEIXOTO,R,RUA,,,,JOSE PEIXOTO
133140,RUA DORA PRADO FABIANO,R,RUA,,,,DORA PRADO FABIANO
489093,RUA SEM DENOMINACAO CRE,R,RUA,,,,SEM DENOMINACAO CRE
478750,TRAVESSA JOAO LEGRENZI,TV,TRAVESSA,,,,JOAO LEGRENZI
NA,VIELA SEM NOME S DEZESSETE ZERO Q UM QUARENTA,VE,VIELA,,,,SEM NOME S DEZESSETE ZERO Q UM QUARENTA
742236,RUA PEDRO DO COUTO,R,RUA,,,,PEDRO DO COUTO
NA,VIELA DAS AZALEIAS,VE,VIELA,,,DAS,AZALEIAS
256927,TRAVESSA POCO FUNDO,TV,TRAVESSA,,,,POCO FUNDO
110965,RUA JOSE MARUN ATALLA,R,RUA,,,,JOSE MARUN ATALLA
318515,RUA VINTE E TRES PPAN AMERICANO,R,RUA,,,,VINTE E TRES PPAN AMERICANO
390984,RUA FRANCISCO DOS SANTOS COIMBRA,R,RUA,,,,FRANCISCO DOS SANTOS COIMBRA
158348,RUA PEDREGAL,R,RUA,,,,PEDREGAL
517186,PASSAGEM TRES JD APUANA,PS,PASSAGEM,,,,TRES JD APUANA
495646,RUA VICENTE DE CARVALHO,R,RUA,,,,VICENTE DE CARVALHO
383830,RUA OITO BAIRRO DA LAGOA GRANDE,R,RUA,,,,OITO BAIRRO DA LAGOA GRANDE
435473,TRAVESSA IVAN PAVLOV,TV,TRAVESSA,,,,IVAN PAVLOV
NA,TRAVESSA ALAGOAS VILA NOVA GALVAO,TV,TRAVESSA,,,,ALAGOAS VILA NOVA GALVAO
262420,VIA DE PEDESTRE CATANIA,VP,VIA DE PEDESTRE,,,,CATANIA
237833,RUA IGATAUA,R,RUA,,,,IGATAUA
265365,RUA BARREIRO GRANDE,R,RUA,,,,BARREIRO GRANDE
643602,RUA MARAMBA,R,RUA,,,,MARAMBA
197092,RUA VILA FERREIRA,R,RUA,,,,VILA FERREIRA
094889,RUA ITALIA SEVERINO,R,RUA,,,,ITALIA SEVERINO
502472,PASSAGEM B AC R ORATORIO,PS,PASSAGEM,,,,B AC R ORATORIO
137162,RUA MATINADA,R,RUA,,,,MATINADA
718890,RUA HEITOR DE PINHO,R,RUA,,,,HEITOR DE PINHO
161098,RUA PORTEIRO PERES,R,RUA,,,,PORTEIRO PERES
194395,RUA WILSON VALLIM,R,RUA,,,,WILSON VALLIM
278025,RUA JOSE DE SOUZA OLIVEIRA,R,RUA,,,,JOSE DE SOUZA OLIVEIRA
421464,RUA SAPE,R,RUA,,,,SAPE
444758,TRAVESSA DO FADO,TV,TRAVESSA,,,DO,FADO
670405,RUA JUDITH INES RAMOS,R,RUA,,,,JUDITH INES RAMOS
319481,ACESSO A AV JABAQUARA,AC,ACESSO,,,,A AV JABAQUARA
461768,TRAVESSA ALEM DO HORIZONTE,TV,TRAVESSA,,,,ALEM DO HORIZONTE
265322,TRAVESSA DAVID PACHECO,TV,TRAVESSA,,,,DAVID PACHECO
629928,RUA FRANCISCO COLLANTES,R,RUA,,,,FRANCISCO COLLANTES
152668,TRAVESSA AUGUSTO MOSCA,TV,TRAVESSA,,,,AUGUSTO MOSCA
165603,RUA POUSO ALTO,R,RUA,,,,POUSO ALTO
073148,TRAVESSA QUIETACAO,TV,TRAVESSA,,,,QUIETACAO
193895,RUA URINDEUVA,R,RUA,,,,URINDEUVA
469394,PRACA ARMANDO CARDARELLI,PC,PRACA,,,,ARMANDO CARDARELLI
183580,RUA SOARES DE ARAGAO,R,RUA,,,,SOARES DE ARAGAO
241032,RUA BACOPA,R,RUA,,,,BACOPA
484920,TRAVESSA SEBASTIAO MANOEL DE CAMPOS,TV,TRAVESSA,,,,SEBASTIAO MANOEL DE CAMPOS
387843,RUA MICENAS,R,RUA,,,,MICENAS
727512,RUA ORLANDO ALFIERI,R,RUA,,,,ORLANDO ALFIERI
645826,RUA MOURA E COSTA,R,RUA,,,,MOURA E COSTA
197106,RUA MIYANO OBA,R,RUA,,,,MIYANO OBA
668206,RUA ESTEVAO ROVIRA,R,RUA,,,,ESTEVAO ROVIRA
429848,TRAVESSA LEOCADIA ALBA,TV,TRAVESSA,,,,LEOCADIA ALBA
398284,RUA SEM DENOMINACAO,R,RUA,,,,SEM DENOMINACAO
213640,RUA AFONSO DE SOUZA GUIMARAES,R,RUA,,,,AFONSO DE SOUZA GUIMARAES
766143,TRAVESSA MANUEL BRANCO,TV,TRAVESSA,,,,MANUEL BRANCO
NA,TRAVESSA UM DAS LARANJEIRAS,TV,TRAVESSA,,,,UM DAS LARANJEIRAS
630632,RUA DAVID GEBARA,R,RUA,,,,DAVID GEBARA
752487,RUA MARIA CLARA M DA SILVEIRA,R,RUA,,,,MARIA CLARA M DA SILVEIRA
440094,CAMINHO PARTICULAR UM J S PAULO,CM,CAMINHO,,,,PARTICULAR UM J S PAULO
444553,TRAVESSA JOAQUIM LOPES DA SILVA,TV,TRAVESSA,,,,JOAQUIM LOPES DA SILVA
623709,RUA SEBASTIAO RODRIGUES DO CARMO,R,RUA,,,,SEBASTIAO RODRIGUES DO CARMO
446300,RUA DORINHA TAPAJOS,R,RUA,,,,DORINHA TAPAJOS
338524,TRAVESSA PARTICULAR SEM DENOMINACAO,TVP,TRAVESSA PARTICULAR,,,,SEM DENOMINACAO
NA,VIELA JABOTICABAL,VE,VIELA,,,,JABOTICABAL
312835,RUA ANTOCIANINAS,R,RUA,,,,ANTOCIANINAS
476471,RUA ARMANDO GARDENGHI,R,RUA,,,,ARMANDO GARDENGHI
205230,RUA PARTICULAR ELOS,RP,RUA PARTICULAR,,,,ELOS
395765,PRACA ALVARES DE AZEVEDO,PC,PRACA,,,,ALVARES DE AZEVEDO
453811,RUA LUA E ESTRELA,R,RUA,,,,LUA E ESTRELA
161691,RUA PERI,R,RUA,,,,PERI
023086,RUA DO ARRAIAL,R,RUA,,,DO,ARRAIAL
286044,RUA JARAVA,R,RUA,,,,JARAVA
695297,RUA CANDIRUACU,R,RUA,,,,CANDIRUACU
046973,RUA PEDRO MELGES SOBRINHO,R,RUA,,,,PEDRO MELGES SOBRINHO
430765,RUA DAS SAVELHAS,R,RUA,,,DAS,SAVELHAS
635553,RUA ALICE DE PAULA MORAIS,R,RUA,,,,ALICE DE PAULA MORAIS
648868,RUA VICTOR BRAUNER,R,RUA,,,,VICTOR BRAUNER
520284,VIA DE PEDESTRE MARIA BAIXINHA,VP,VIA DE PEDESTRE,,,,MARIA BAIXINHA
635855,VIELA DEZENOVE,VE,VIELA,,,,DEZENOVE
768111,VIELA SEM DENOMINACAO,VE,VIELA,,,,SEM DENOMINACAO
620521,RUA JUPURABI,R,RUA,,,,JUPURABI
NA,RUA ANTONIO JOAO DE MEDEIROS,R,RUA,,,,ANTONIO JOAO DE MEDEIROS
372862,RUA SEM DENOMINACAO,R,RUA,,,,SEM DENOMINACAO
531880,RUA COQUEIRO JERIVA,R,RUA,,,,COQUEIRO JERIVA
NA,AVENIDA RODOLFO POLIDORO,AV,AVENIDA,,,,RODOLFO POLIDORO
102199,RUA WADIH GEBARA,R,RUA,,,,WADIH GEBARA
083267,RUA GUAPUA,R,RUA,,,,GUAPUA
490997,TRAVESSA ANINGADOPARA,TV,TRAVESSA,,,,ANINGADOPARA
637998,RUA RAUL POLILLO,R,RUA,,,,RAUL POLILLO
039594,RUA CAMBOATAS,R,RUA,,,,CAMBOATAS
701149,RUA VITOR PRESTES,R,RUA,,,,VITOR PRESTES
053945,RUA CORRUPIAO,R,RUA,,,,CORRUPIAO
687057,VIA DE PEDESTRE BEIRA,VP,VIA DE PEDESTRE,,,,BEIRA
465399,RUA CAMPANELLA ANTONIO,R,RUA,,,,CAMPANELLA ANTONIO
268747,RUA OSWALDO BOND,R,RUA,,,,OSWALDO BOND
514497,VIA DE PEDESTRE CINCO JD PALMARES,VP,VIA DE PEDESTRE,,,,CINCO JD PALMARES
446793,RUA DOS QUICHUAS,R,RUA,,,DOS,QUICHUAS
381349,RUA GONCALVES COELHO,R,RUA,,,,GONCALVES COELHO
660604,RUA AREIAS DE VILAR,R,RUA,,,,AREIAS DE VILAR
689165,RUA FELICIANA PANIERI RICCO,R,RUA,,,,FELICIANA PANIERI RICCO
754978,RUA JANUARIO CAPUA,R,RUA,,,,JANUARIO CAPUA
103829,RUA JOAO MONTEIRO,R,RUA,,,,JOAO MONTEIRO
463418,RUA P19 SANT,R,RUA,,,,P19 SANT
618667,PRACA OPALA,PC,PRACA,,,,OPALA
030813,RUA DOS BELGAS,R,RUA,,,DOS,BELGAS
673757,RUA JACQUES STELLA,R,RUA,,,,JACQUES STELLA
488526,VIA DE PEDESTRE FISALIA,VP,VIA DE PEDESTRE,,,,FISALIA
NA,VIELA VERA LUCIA DA GUAICURI,VE,VIELA,,,,VERA LUCIA DA GUAICURI
316016,PRACA JACQUES BELLANGE,PC,PRACA,,,,JACQUES BELLANGE
221961,RUA JOAO BRAS DE SOUZA,R,RUA,,,,JOAO BRAS DE SOUZA
732052,RUA ALEXANDRE SILVA,R,RUA,,,,ALEXANDRE SILVA
374121,PRACA MARIA ROBLIN,PC,PRACA,,,,MARIA ROBLIN
NA,VIELA DEZENOVE S DEZ TRES Q VINTE VINTE E TRES,VE,VIELA,,,,DEZENOVE S DEZ TRES Q VINTE VINTE E TRES
612979,TRAVESSA JOAQUIM TENREIRO,TV,TRAVESSA,,,,JOAQUIM TENREIRO
360767,TRAVESSA NATAL RIGOLON,TV,TRAVESSA,,,,NATAL RIGOLON
196983,RUA VIEIRA MENDES,R,RUA,,,,VIEIRA MENDES
327263,PASSAGEM SEM DENOMINACAO,PS,PASSAGEM,,,,SEM DENOMINACAO
677493,RUA CERMIK,R,RUA,,,,CERMIK
492469,PRACA COMUNIDADE NS DO A DE ITUACU,PC,PRACA,,,,COMUNIDADE NS DO A DE ITUACU
314560,PASSAGEM PARTICULAR SEM DENOMINACAO CRE,PSP,PASSAGEM PARTICULAR,,,,SEM DENOMINACAO CRE
691879,RUA JOAO DARAUJO,R,RUA,,,,JOAO DARAUJO
026913,RUA RACATI,R,RUA,,,,RACATI
691798,VIA DE PEDESTRE AGUAS VERMELHAS,VP,VIA DE PEDESTRE,,,,AGUAS VERMELHAS
214841,RUA PAULO GONZAGA DA SILVA,R,RUA,,,,PAULO GONZAGA DA SILVA
140279,RUA MIRANDA RIBEIRO,R,RUA,,,,MIRANDA RIBEIRO
462926,TRAVESSA OBRA DE UM POETA,TV,TRAVESSA,,,,OBRA DE UM POETA
745138,TRAVESSA LUIS DEFRAIA,TV,TRAVESSA,,,,LUIS DEFRAIA
147869,PRACA NOVA OLINDA,PC,PRACA,,,,NOVA OLINDA
473685,RUA JOSE FRANCO PASSOS,R,RUA,,,,JOSE FRANCO PASSOS
349178,TRAVESSA INES SORMA,TV,TRAVESSA,,,,INES SORMA
053775,RUA CORREIA GALVAO,R,RUA,,,,CORREIA GALVAO
185493,RUA TABOAO,R,RUA,,,,TABOAO
458023,TRAVESSA FANTASIA CROMATICA,TV,TRAVESSA,,,,FANTASIA CROMATICA
455946,RUA DAKOTA DO SUL,R,RUA,,,,DAKOTA DO SUL
328723,TRAVESSA JESSICA JESUS DA SILVA,TV,TRAVESSA,,,,JESSICA JESUS DA SILVA
176001,RUA SAID KALAF,R,RUA,,,,SAID KALAF
636282,RUA FOZ DO GIRALDO,R,RUA,,,,FOZ DO GIRALDO
704717,RUA EURICO LEME RAMOS,R,RUA,,,,EURICO LEME RAMOS
NA,TRAVESSA DAS MARGARIDAS EM FLOR,TV,TRAVESSA,,,DAS,MARGARIDAS EM FLOR
006777,TRAVESSA ODE TRIUNFAL,TV,TRAVESSA,,,,ODE TRIUNFAL
736350,RUA JOAO PAIVA,R,RUA,,,,JOAO PAIVA
491624,RUA DO GALPAO,R,RUA,,,DO,GALPAO
655040,RUA SAUBA,R,RUA,,,,SAUBA
397997,RUA SEM DENOMINACAO,R,RUA,,,,SEM DENOMINACAO
430005,RUA COLE PORTER,R,RUA,,,,COLE PORTER
668060,RUA FRANCISCO PATERNOST,R,RUA,,,,FRANCISCO PATERNOST
176168,RUA SALERNO,R,RUA,,,,SALERNO
139971,RUA RINALDO DE MEL,R,RUA,,,,RINALDO DE MEL
117889,RUA LEOPOLDO DE BULHOES,R,RUA,,,,LEOPOLDO DE BULHOES
011126,RUA AMERICO WERNECK,R,RUA,,,,AMERICO WERNECK
192430,RUA TUPIGUAES,R,RUA,,,,TUPIGUAES
516473,PRACA FELIZ LACAVA,PC,PRACA,,,,FELIZ LACAVA
473987,RUA JOSE APARECIDO PINHEIRO,R,RUA,,,,JOSE APARECIDO PINHEIRO
NA,VIELA ROSA BAIANA,VE,VIELA,,,,ROSA BAIANA
067822,RUA EULALIA ASSUNCAO,R,RUA,,,,EULALIA ASSUNCAO
097764,RUA FRANCISCO LUIZ DA SILVA,R,RUA,,,,FRANCISCO LUIZ DA SILVA
679496,RUA IPAGUACU,R,RUA,,,,IPAGUACU
432725,TRAVESSA LUZ DA NATUREZA,TV,TRAVESSA,,,,LUZ DA NATUREZA
650064,RUA MAPARAJUBA,R,RUA,,,,MAPARAJUBA
085405,RUA GUSTAVO BARROSO,R,RUA,,,,GUSTAVO BARROSO
500119,PASSAGEM SEM DENOMINACAO LAJ,PS,PASSAGEM,,,,SEM DENOMINACAO LAJ
391972,PRACA DOIS J VERA CRUZS MAT,PC,PRACA,,,,DOIS J VERA CRUZS MAT
016438,TRAVESSA JAN BELLA,TV,TRAVESSA,,,,JAN BELLA
600970,RUA WALDOMIRO FORTALEZA,R,RUA,,,,WALDOMIRO FORTALEZA
NA,VIELA DAS ESTRELAS,VE,VIELA,,,DAS,ESTRELAS
117633,RUA LEONILDA MAGRINI,R,RUA,,,,LEONILDA MAGRINI
259187,RUA JOAQUIM MARIA DE A E SILVA,R,RUA,,,,JOAQUIM MARIA DE A E SILVA
425141,RUA DOS TRINADOS,R,RUA,,,DOS,TRINADOS
NA,RUA BASILIO VILLARINO,R,RUA,,,,BASILIO VILLARINO
203920,RUA HEITOR XIMENES,R,RUA,,,,HEITOR XIMENES
NA,VIELA SEBASTIANA,VE,VIELA,,,,SEBASTIANA
505064,TRAVESSA MACEDO DE CAVALEIROS,TV,TRAVESSA,,,,MACEDO DE CAVALEIROS
497711,PRACA FRANCESCO DI MARTINO,PC,PRACA,,,,FRANCESCO DI MARTINO
NA,TRAVESSA ANTONIO BAZZELLI,TV,TRAVESSA,,,,ANTONIO BAZZELLI
686654,RUA DOMINGOS P DE OLIVEIRA DIAS,R,RUA,,,,DOMINGOS P DE OLIVEIRA DIAS
019186,RUA APARECIDA,R,RUA,,,,APARECIDA
NA,TRAVESSA ADAO CABRAL NETTO,TV,TRAVESSA,,,,ADAO CABRAL NETTO
NA,VIELA CINQUENTA E TRES S DEZESSEIS TRES Q VINTE CINQUENTA,VE,VIELA,,,,CINQUENTA E TRES S DEZESSEIS TRES Q VINTE CINQUENTA
257710,RUA ANTONIO PINA LEITAO,R,RUA,,,,ANTONIO PINA LEITAO
344702,RUA ODETTE TOBIAS MARINO,R,RUA,,,,ODETTE TOBIAS MARINO
NA,VIELA PARTICULAR S SETENTA E QUATRO Q TRINTA E TRES OITO,VEP,VIELA PARTICULAR,,,,S SETENTA E QUATRO Q TRINTA E TRES OITO
101710,RUA JOAO BELO,R,RUA,,,,JOAO BELO
489301,RUA MIRANTE DE SOUZA,R,RUA,,,,MIRANTE DE SOUZA
629960,RUA ANTONIO SAPORITO BICO,R,RUA,,,,ANTONIO SAPORITO BICO
034592,RUA BOMBAIM,R,RUA,,,,BOMBAIM
157848,RUA PAULO SETUBAL,R,RUA,,,,PAULO SETUBAL
NA,RUA DORVAL JOSE SVIZZERO,R,RUA,,,,DORVAL JOSE SVIZZERO
235130,RUA DOMENICO BELLI,R,RUA,,,,DOMENICO BELLI
401544,RUA RAUL JOSE BRACONARO,R,RUA,,,,RAUL JOSE BRACONARO
727083,RUA GUAJIRU,R,RUA,,,,GUAJIRU
285692,RUA RIO BRANCO PARANHOS,R,RUA,,,,RIO BRANCO PARANHOS
018767,RUA ARMADILHO,R,RUA,,,,ARMADILHO
493260,TRAVESSA CASTRO MARIM,TV,TRAVESSA,,,,CASTRO MARIM
NA,TRAVESSA M,TV,TRAVESSA,,,,M
007749,TRAVESSA NUVENS,TV,TRAVESSA,,,,NUVENS
613665,RUA SALVADOR CANDIDO E SILVA,R,RUA,,,,SALVADOR CANDIDO E SILVA
NA,VIELA DO NATAL S DEZESSETE ZERO Q UM QUARENTA,VE,VIELA,,,DO,NATAL S DEZESSETE ZERO Q UM QUARENTA
390569,RUA PISTACHE,R,RUA,,,,PISTACHE
034355,RUA FRANCISCO ARVANI,R,RUA,,,,FRANCISCO ARVANI
687359,PASSAGEM ONZE C A E CARVALHOS MIG,PS,PASSAGEM,,,,ONZE C A E CARVALHOS MIG
517488,VIA DE PEDESTRE PRINCIPAL UM VL SAO LUIZ,VP,VIA DE PEDESTRE,,,,PRINCIPAL UM VL SAO LUIZ
NA,TRAVESSA PLAZA NORTE,TV,TRAVESSA,,,,PLAZA NORTE
