data,logradouro,veiculo,latitude,longitude
2022-04-24,AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA ME,AUTOMOVEL,-23.60261881220904,-46.51766887576962
2022-04-24,RUA IZABEL SCHMIDT,PEDESTRE,-23.6505458,-46.7044866
2022-04-24,RUA PEIXOTO DE MELO FILHO,MOTOCICLETA,-23.6850825,-46.6639831
2022-04-23,AVENIDA PAES DE BARROS,PEDESTRE,-23.55640166113968,-46.600399300177756
2022-04-23,AVENIDA ATLANTICA,MOTOCICLETA,-23.712194319251687,-46.71024850615481
2022-04-23,AVENIDA EMERICO RICHTER,MOTOCICLETA,-23.697149110066224,-46.67209197430634
2022-04-23,AVENIDA GIOVANNI GRONCHI,MOTOCICLETA,-23.6315439799999,-46.73664719
2022-04-22,PRACA ALBERTO LION,MOTOCICLETA,-23.562939266569515,-46.61231815724935
2022-04-22,RUA ISABEL SCHMIDT,PEDESTRE,-23.65103627211621,-46.704057959997385
2021-12-08,SP 015,MOTOCICLETA,-23.656814237386698,-46.71777073842246
2022-04-19,AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA ME,MOTOCICLETA,-23.59514457588162,-46.537758012334685
2022-04-18,AVENIDA SANTO AMARO,PEDESTRE,-23.638298456,-46.6969977529999
2022-04-19,AVENIDA CONDESSA ELISABETH DE ROBIANO,MOTOCICLETA,-23.522502384550165,-46.55614662891858
2022-04-19,AVENIDA DAS NACOES UNIDAS,MOTOCICLETA,-23.673164,-46.7010161
2022-04-18,NAO DISPONIVEL,NAO DISPONIVEL,NA,NA
2022-04-17,RUA MANUEL VELOSO DA COSTA,MOTOCICLETA,-23.61346059671114,-46.4559733984845
2022-04-17,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,MOTOCICLETA,-23.483337960917808,-46.72310834635958
2022-04-17,AVENIDA CANGAIBA,AUTOMOVEL,-23.510679460870172,-46.54040512883638
2022-04-17,AVENIDA CANGAIBA,AUTOMOVEL,-23.510679460870172,-46.54040512883638
2022-04-17,AVENIDA CANGAIBA,AUTOMOVEL,-23.510679460870172,-46.54040512883638
2022-04-16,AVENIDA DAS NACOES UNIDAS,MOTOCICLETA,-23.614885059276975,-46.69883475775441
2022-04-09,AVENIDA INAJAR DE SOUZA,PEDESTRE,-23.4687746769999,-46.670145663
2022-04-14,AV. RIO DAS PEDRAS,PEDESTRE,-23.569583496,-46.5082611879999
2022-04-02,AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA ME,MOTOCICLETA,-23.58705548376213,-46.59144731226863
2022-04-14,AVENIDA SALIM FARAH MALUF,MOTOCICLETA,-23.578789221712693,-46.57220425775423
2022-04-13,SP 348,AUTOMOVEL,-23.412032934939873,-46.76662852898025
2022-02-28,BR 381,NAO DISPONIVEL,-23.466400295928146,-46.57149451647865
2022-04-13,RUA LAGUNA,MOTOCICLETA,-23.640161627230185,-46.71608234611076
2022-04-13,RUA MOTANGUA,BICICLETA,-23.495500400991812,-46.59947991357596
2022-03-05,AVENIDA GABRIELA MISTRAL,PEDESTRE,-23.519718799370455,-46.54648668213945
2022-04-12,AVENIDA DOS BANDEIRANTES,PEDESTRE,-23.62605783298614,-46.648834817200296
2022-04-12,PONTE TATUAPE,PEDESTRE,NA,NA
2022-04-01,AVENIDA HEBE CAMARGO,MOTOCICLETA,-23.625944540881626,-46.72705043312804
2022-04-11,AVENIDA SENADOR TEOTONIO VILELA,MOTOCICLETA,-23.74100921498614,-46.70551614232723
2022-04-05,AVENIDA ELISIO TEIXEIRA LEITE,PEDESTRE,-23.4504984709999,-46.715989588
2022-04-11,NAO DISPONIVEL,AUTOMOVEL,NA,NA
2022-04-10,SP 330,PEDESTRE,-23.45213132920251,-46.78671196998734
2022-04-10,SP 330,PEDESTRE,-23.4512565467136,-46.7868625496077
2022-04-09,RUA GUILHERME DE OLIVEIRA SA,PEDESTRE,-23.49899167675521,-46.485505137797574
2022-04-10,AV. TIRADENTES,PEDESTRE,-23.530891529702753,-46.63217687247159
2022-04-10,ESTRADA SATURNINO PEREIRA,PEDESTRE,-23.60738197024517,-46.40494078651156
2022-04-10,RUA JOAQUIM LAPAS VEIGA,PEDESTRE,-23.582786980385045,-46.77509085278077
2022-04-10,AVENIDA MARQUES DE SAO VICENTE,ONIBUS,-23.5207506807979,-46.66933405767277
2022-04-10,AVENIDA ATLANTICA,AUTOMOVEL,-23.69710186974516,-46.7150763984034
2022-04-10,RUA PARANACITY,MOTOCICLETA,-23.489041514130903,-46.42646832433658
2022-04-09,SP 160,PEDESTRE,-23.658761369343388,-46.633561377509736
2022-04-09,AVENIDA SENADOR TEOTONIO VILELA,AUTOMOVEL,-23.702144063960958,-46.70172232272602
2022-04-09,AVENIDA SENADOR TEOTONIO VILELA,MOTOCICLETA,-23.714001276213025,-46.69864244231657
2022-04-09,AVENIDA VEREADOR JOSE DINIZ,MOTOCICLETA,-23.623584190557928,-46.680826857670375
2022-04-02,NAO DISPONIVEL,PEDESTRE,NA,NA
2022-03-27,AVENIDA INTERLAGOS,MOTOCICLETA,-23.655333113676726,-46.67972364114237
2022-03-18,AVENIDA NOSSA SENHORA DO SABARA,PEDESTRE,-23.68197875649581,-46.682483286505565
2022-04-07,RUA DAS JUNTAS PROVISORIAS,MOTOCICLETA,-23.595105315936195,-46.597245730691114
2022-04-04,AVENIDA CALIM EID,PEDESTRE,-23.519047572010084,-46.511954859503405
2022-03-26,ESTRADA IGUATEMI,MOTOCICLETA,-23.570736223720846,-46.415602432510866
2022-04-06,BR 381,PEDESTRE,-23.45775816289004,-46.57131495358733
2022-04-06,SP 270,MOTOCICLETA,-23.583197624114195,-46.77513605043139
2022-04-06,RUA BOAVENTURA FERREIRA,ONIBUS,-23.75037819906124,-46.69453125800346
2022-04-04,RUA IRMA EMERENCIANA,PEDESTRE,-23.4628502,-46.5806692
2022-04-02,AVENIDA NELSON PALMA TRAVASSOS,AUTOMOVEL,NA,NA
2022-04-04,RUA PADRE ADELINO,PEDESTRE,-23.543968254178584,-46.5855913
2022-04-04,AVENIDA CUPECE,MOTOCICLETA,-23.674002729603256,-46.64281780806217
2022-04-04,AVENIDA DONA BELMIRA MARIN,MOTOCICLETA,-23.750468050764,-46.6881259836346
2022-04-02,AVENIDA SAPOPEMBA,PEDESTRE,-23.6122772809999,-46.4765284969999
2022-04-01,AVENIDA EMBAIXADOR MACEDO SOARES,MOTOCICLETA,-23.5093759410439,-46.7036827619057
2022-03-31,AVENIDA MIGUEL MOTOKI OGUSHI,PEDESTRE,-23.62290656385177,-46.47870172887527
2022-04-01,AVENIDA MILTON DA ROCHA,PEDESTRE,-23.4882150129999,-46.574377356
2022-03-25,ESTRADA ECOTURISTICA DE PARELHEIROS,NAO DISPONIVEL,-23.798453167415424,-46.73086578833478
2022-03-28,RUA PROFESSOR COSME DEODATO TADEU,PEDESTRE,-23.54406539632732,-46.40726808650916
2022-03-28,AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA ME,MOTOCICLETA,-23.5866497019999,-46.590116811
2022-03-28,RUA DOMINGOS FERNANDES NOBRE,BICICLETA,-23.490747948573325,-46.394236494269954
2022-03-28,RUA TITAM,MOTOCICLETA,-23.6121541969541,-46.4684499819855
2022-03-27,BR 381,AUTOMOVEL,-23.469367961475488,-46.568649532608795
2022-03-27,RUA ANA CINTRA,BICICLETA,-23.53840905273102,-46.64839552321813
2022-03-25,AVENIDA MARIA COELHO AGUIAR,PEDESTRE,-23.654529821831552,-46.73554643069112
2022-03-26,RUA MERE AMEDEA,MOTOCICLETA,-23.5085125193624,-46.5882852876344
2022-03-26,SP 348,MOTOCICLETA,-23.461866827815342,-46.75213134090434
2022-03-26,AVENIDA ATLANTICA,MOTOCICLETA,-23.707123447542322,-46.71291554603669
2022-03-26,VIADUTO BRESSER,BICICLETA,-23.547194173,-46.603573625
2022-03-26,ESTRADA IGUATEMI,MOTOCICLETA,-23.571614802451062,-46.41555637586813
2022-03-26,RUA NOSSA SENHORA DA LAPA,PEDESTRE,-23.52090419999992,-46.70236408221084
2022-03-25,BR 381,PEDESTRE,-23.440835718752524,-46.56785583737913
2022-03-25,AVENIDA JACU-PESSEGO,MOTOCICLETA,-23.5063256,-46.4570434
2022-03-25,AVENIDA DOS METALURGICOS,MOTOCICLETA,-23.5805151417568,-46.411307546628464
2022-03-18,NAO DISPONIVEL,PEDESTRE,NA,NA
2022-03-25,NAO DISPONIVEL,PEDESTRE,NA,NA
2022-03-25,AVENIDA DOS METALURGICOS,MOTOCICLETA,-23.5805151417568,-46.411307546628464
2022-03-24,AVENIDA VEREADOR ABEL FERREIRA,MOTOCICLETA,-23.565618545317346,-46.55763964095334
2022-03-23,SP 330,PEDESTRE,-23.439685354895726,-46.786037438722275
2022-03-23,SP 270,PEDESTRE,-23.583197624114195,-46.77513605043139
2022-03-02,ESTRADA ENGENHEIRO MARCILAC,PEDESTRE,-23.8291197705562,-46.7309571135155
2022-03-23,AVENIDA VITOR MANZINI,PEDESTRE,-23.663673814338864,-46.708252382799714
2022-03-23,AVENIDA CONCEICAO,MOTOCICLETA,-23.4955362056332,-46.5770692844924
2022-03-23,AVENIDA CONCEICAO,MOTOCICLETA,NA,NA
2022-03-18,VIADUTO MARISA LEITICIA,MOTOCICLETA,-23.67404888859083,-46.74863640379307
2022-03-21,RUA ARICANGA,MOTOCICLETA,-23.50264201896106,-46.411295724457396
2022-03-22,AVENIDA CUSTODIO DE SA E FARIA,MOTOCICLETA,-23.61899889609379,-46.511263465022715
2022-03-21,ESTRADA ENGENHEIRO MARCILAC,AUTOMOVEL,-23.83203670882271,-46.73100409629053
2022-03-17,RUA GOMES LEAL,PEDESTRE,-23.467157520868685,-46.665087542737695
2022-03-21,NAO DISPONIVEL,PEDESTRE,NA,NA
2022-03-21,RUA CRUCILANDIA,AUTOMOVEL,-23.592032356480797,-46.49895285190251
2022-03-20,SP 160,MOTOCICLETA,-23.66728375934154,-46.63267994364832
2022-03-20,AVENIDA DOUTOR ASSIS RIBEIRO,PEDESTRE,-23.498407645256,-46.51957738094496
2022-03-20,RUA ALGARD,MOTOCICLETA,-23.679466807462,-46.786956995696535
2022-03-20,ESTRADA DAS TAIPAS,MOTOCICLETA,-23.43387598033588,-46.7205412
2022-03-19,SP 270,MOTOCICLETA,-23.583525795876216,-46.778463116175175
2022-03-19,AVENIDA DA BARREIRA GRANDE,MOTOCICLETA,-23.586714221099307,-46.516441789188725
2022-03-09,AVENIDA DEPUTADO CANTIDIO SAMPAIO,PEDESTRE,-23.4595349,-46.6853852
2022-03-18,BR 381,BICICLETA,-23.45775816289004,-46.57131495358733
2022-03-18,RUA OLGA ARTACHO,PEDESTRE,-23.5014216,-46.5338825
2022-03-18,AVENIDA VICE-PRESIDENTE JOSE ALENCAR GOMES,MOTOCICLETA,NA,NA
2022-03-17,RUA DIOGO MOREIRA,PEDESTRE,-23.569518110988636,-46.69208923072092
2022-03-16,AVENIDA SALIM FARAH MALUF,MOTOCICLETA,-23.549830598,-46.5790157289999
2022-03-15,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2022-03-07,NAO DISPONIVEL,PEDESTRE,NA,NA
2022-03-15,AVENIDA SAPOPEMBA,PEDESTRE,-23.6129102312856,-46.4929823634849
2022-03-15,SP 015,MOTOCICLETA,-23.625281722051067,-46.70792181983657
2022-03-14,SP 021,CAMINHAO,-23.768789820698597,-46.76667214828745
2022-03-14,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2022-03-14,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2022-03-13,AVENIDA DOS BANDEIRANTES,PEDESTRE,-23.6142855,-46.6681232
2022-03-13,AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PER,MOTOCICLETA,-23.6657049299827,-46.6380876436271
2022-03-12,AVENIDA JACU PESSOGO,MOTOCICLETA,-23.51115820563912,-46.45685593566579
2022-03-11,AVENIDA VEREADOR JOSE DINIZ,MOTOCICLETA,-23.63373224927871,-46.69065381946058
2022-03-10,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2022-03-10,AVENIDA DO ORATORIO,AUTOMOVEL,-23.60199910974865,-46.53050770431217
2022-03-10,RUA DOM AQUINO,PEDESTRE,-23.4577378279999,-46.6587423409999
2021-12-21,NAO DISPONIVEL,AUTOMOVEL,NA,NA
2022-03-08,ESTRADA DO PESSEGO,AUTOMOVEL,-23.57835332,-46.443284061
2022-02-28,RUA JOSE NEVES,AUTOMOVEL,-23.65941801868692,-46.676847559518734
2022-03-07,AVENIDA GUILHERME COTCHING,PEDESTRE,-23.5224874419999,-46.592864709
2022-02-28,AVENIDA JACU-PESSEGO,MOTOCICLETA,NA,NA
2022-03-05,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2022-03-05,RUA FORTE DE IGUATEMI,MOTOCICLETA,-23.6156681571278,-46.50431228836428
2022-03-06,AVENIDA SAPOPEMBA,PEDESTRE,-23.6024341,-46.5113735
2022-02-25,RUA JEQUIRITUBA,BICICLETA,NA,NA
2022-03-06,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,MOTOCICLETA,-23.4369791,-46.7194195
2022-03-06,AVENIDA ENGENHEIRO LUIZ CARLOS BERRINI,MOTOCICLETA,-23.61303307,-46.695784648
2022-03-05,SP 330,PEDESTRE,-23.413027268488047,-46.808107921856376
2022-03-05,ESTRADA ECOTURISTICA DE PARELHEIROS,MOTOCICLETA,-23.7758883,-46.7230265
2022-03-05,AVENIDA REGENTE FEIJO,AUTOMOVEL,-23.562036581870313,-46.56143447424064
2022-03-04,AVENIDA ONOFRIO MILANO,PEDESTRE,-23.544582990014536,-46.74092061349082
2022-03-03,RUA ANTONIO ANDRE DE SA FILHO,PEDESTRE,-23.64164598228991,-46.64125237989583
2022-03-03,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,PEDESTRE,-23.4129843173371,-46.7324080229113
2022-03-02,AVENIDA RIO BRANCO,PEDESTRE,-23.5424976259999,-46.6380153659999
2022-03-01,AVENIDA DOUTOR FRANCISCO DE PAULA VICENTE,MOTOCICLETA,-23.539342330763457,-46.75948119897981
2022-03-01,AVENIDA PROFESSOR ABRAAO DE MORAIS,PEDESTRE,-23.618162,-46.6278979
2022-02-28,TUNEL JORNALISTA ODON PEREIRA,MOTOCICLETA,NA,NA
2022-03-01,RUA PROFESSOR JOSE LOURENCO,PEDESTRE,-23.473917746123888,-46.7142430447683
2022-02-28,SP 070,MOTOCICLETA,-23.496600109665213,-46.52821432875264
2022-02-28,RUA AFONSO CELSO,PEDESTRE,-23.60040587658065,-46.634916648981985
2022-02-26,AVENIDA CARLOS LACERDA,MOTOCICLETA,-23.636632482,-46.7783611519999
2022-02-27,SP 270,MOTOCICLETA,-23.584511642781184,-46.76764929522642
2022-02-27,RUA MALMEQUER DO CAMPO,AUTOMOVEL,-23.5830733,-46.4523563
2022-02-27,COMPLEXO VIARIO ARIETA CALFAT KHOURY FAR,AUTOMOVEL,-23.5477662,-46.4768789
2022-02-23,NAO DISPONIVEL,PEDESTRE,NA,NA
2022-02-27,ESTRADA DE ITAPECERICA,MOTOCICLETA,-23.655475696145622,-46.76179767360481
2022-02-25,RUA MILAGRE DOS PEIXES,PEDESTRE,-23.579606,-46.405079851
2022-02-26,AVENIDA DOS BANDEIRANTES,MOTOCICLETA,-23.611386,-46.674721
2022-02-26,AVENIDA ANTONELO DA MESSINA,AUTOMOVEL,-23.4493758,-46.5887885
2022-02-26,AVENIDA PADRE ESTANISLAU DE CAMPOS,MOTOCICLETA,-23.548995476190044,-46.483362549695755
2022-02-21,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2022-02-17,RUA ERVA DE SANTA LUZIA,PEDESTRE,NA,NA
2022-02-21,SP 070,MOTOCICLETA,-23.490977254979267,-46.51015794462854
2022-02-21,AVENIDA JACU-PESSEGO,MOTOCICLETA,-23.49864759924642,-46.45632214581413
2022-02-20,AVENIDA GUSTAVO ADOLFO,BICICLETA,-23.482405485,-46.5893413709999
2022-02-20,AVENIDA BOTURUSSU,PEDESTRE,-23.501071197269834,-46.4877190404725
2022-02-19,RUA CECILIA MELO VASCONCELOS,BICICLETA,-23.730780121,-46.690280023
2022-02-20,PRACA FELISBERTO FERNANDES DA SILVA,PEDESTRE,NA,NA
2022-02-19,AVENIDA NOSSA SENHORA DO SABARA,MOTOCICLETA,-23.6859342096285,-46.6807620434449
2022-02-19,AVENIDA DOUTOR ASSIS RIBEIRO,MOTOCICLETA,-23.500031653,-46.530413494
2022-02-18,PRACA JACOMO ZANELA,PEDESTRE,-23.5165560639284,-46.6984392722495
2022-02-15,RUA SERRUBA,PEDESTRE,-23.7254255629999,-46.7620766489999
2022-02-16,AVENIDA ESCOLA POLITECNICA,PEDESTRE,-23.550392523444554,-46.73288239684343
2022-02-12,NAO DISPONIVEL,NAO DISPONIVEL,NA,NA
2022-02-14,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2022-02-14,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2022-02-13,SP 348,BICICLETA,-23.498636585975905,-46.72869932854039
2022-02-12,RUA NESTOR GOMES,ONIBUS,-23.431932234621453,-46.792244235956
2022-02-12,RUA SARRACENO,BICICLETA,NA,NA
2022-02-12,RUA PEDRO ESCOBAR,MOTOCICLETA,-23.75074988320681,-46.665888079879366
2022-02-10,ESTRADA DOM JOAO NERY,PEDESTRE,-23.4954465362746,-46.4048869105323
2022-02-10,AVENIDA CORIFEU DE AZEVEDO MARQUES,PEDESTRE,-23.573527217166568,-46.73219601365881
2022-02-10,AVENIDA DO ESTADO,PEDESTRE,-23.583873423365816,-46.59935482863339
2022-02-08,AVENIDA BENTO DE SOUSA,PEDESTRE,-23.676113654155866,-46.743385283438556
2022-02-07,AVENIDA CORIFEU DE AZEVEDO MARQUES,MOTOCICLETA,-23.559900373381428,-46.74722917475242
2022-02-05,RUA JOSE MARTINIANO DE ALENCAR,MOTOCICLETA,-23.580468474330246,-46.51378445697165
2022-02-07,RUA VITORIA-REGIA,PEDESTRE,-23.86668743104411,-46.71356798026333
2022-02-06,SP 330,MOTOCICLETA,-23.417711332981472,-46.79997239628484
2022-02-05,AVENIDA MARGINAL TIETE CENTRAL,PEDESTRE,-23.5185241,-46.6281547
2022-02-04,RUA DE SERVIDAO,AUTOMOVEL,-23.6118891,-46.4418388
2022-02-01,BR 381,MOTOCICLETA,-23.371744413244464,-46.55616649836955
2022-01-31,RUA DOUTOR JOVIANO PACHECO DE AGUIRRE,MOTOCICLETA,-23.6339354,-46.7753256
2022-01-30,ESTRADA DE MOGI DAS CRUZES,AUTOMOVEL,-23.5148196439999,-46.497955992
2022-01-30,AVENIDA PROFESSOR JOAO BATISTA CONTI,AUTOMOVEL,NA,NA
2022-01-28,NAO DISPONIVEL,PEDESTRE,NA,NA
2022-01-28,RUA FELISBERTO FREIRE,MOTOCICLETA,-23.4827065769999,-46.6318770079999
2022-01-28,AVENIDA JOAO CAIAFFA,MOTOCICLETA,-23.6120463,-46.749669
2022-01-27,ESTRADA DO M'BOI MIRIM,MOTOCICLETA,-23.7183375,-46.7844691
2022-01-26,AVENIDA COMENDADOR SANTANNA,PEDESTRE,-23.681410517,-46.769335956
2022-01-26,RUA ARAPOCA,AUTOMOVEL,-23.565864733,-46.541861174
2022-01-25,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2022-01-25,SP 150,PEDESTRE,-23.62699032428295,-46.598432923798754
2022-01-22,AVENIDA SAPOPEMBA,NAO DISPONIVEL,-23.5587153,-46.5771301
2022-01-24,RUA JOAO JOSE RODRIGUES,MOTOCICLETA,-23.4932341,-46.4514511
2022-01-23,ESTRADA DO M'BOI MIRIM,MOTOCICLETA,-23.7016794,-46.7820346
2022-01-22,RUA FERNAO MENDES PINTO,MOTOCICLETA,-23.4917826,-46.4896786
2022-01-22,AVENIDA DO ESTADO,AUTOMOVEL,NA,NA
2022-01-21,RUA FAUSTO CLEVA,PEDESTRE,-23.5680550939999,-46.573800365
2022-01-22,NAO DISPONIVEL,NAO DISPONIVEL,NA,NA
2022-01-22,RUA JUIZ DE FORA,MOTOCICLETA,-23.5920522399999,-46.5342212739999
2022-01-22,RUA FELISBERTO BARBOSA DIAS,AUTOMOVEL,-23.4443144,-46.5898208
2022-01-22,RUA JUIZ DE FORA,PEDESTRE,-23.5920522399999,-46.5342212739999
2022-01-20,AVENIDA PROFESSOR FONSECA RODRIGUES,MOTOCICLETA,-23.5457674,-46.7180896
2022-01-20,SP 015,AUTOMOVEL,-23.619477979789792,-46.699985277372164
2022-01-20,ESTRADA ECOTURISTICA DE PARELHEIROS,MOTOCICLETA,-23.7758883,-46.7230265
2022-01-20,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,MOTOCICLETA,-23.4778585272495,-46.7280915386394
2022-01-20,ESTRADA DA RIVIERA,PEDESTRE,-23.675784262,-46.749159085
2022-01-19,AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PER,PEDESTRE,-23.634099292,-46.643014008
2022-01-19,AVENIDA DEPUTADO CANTIDIO SAMPAIO,PEDESTRE,-23.4549112,-46.6956763
2022-01-18,NAO DISPONIVEL,NAO DISPONIVEL,NA,NA
2022-01-08,AVENIDA SAO JOAO,PEDESTRE,-23.544370256326626,-46.63670841899037
2022-01-16,RUA BAILAO,AUTOMOVEL,-23.4473108,-46.5833731
2022-01-17,RUA ITAJUIBE,AUTOMOVEL,-23.500150216,-46.392146528
2022-01-17,TRAVESSA MIGUEL CALMON,AUTOMOVEL,-23.6251446,-46.4498673
2022-01-17,TRAVESSA MIGUEL CALMON,AUTOMOVEL,-23.625127,-46.449874
2022-01-16,BR 381,PEDESTRE,-23.471438568542034,-46.56485376887023
2022-01-16,RUA VOLUNTARIOS DA PATRIA,MOTOCICLETA,-23.4827065769999,-46.6318770079999
2022-01-15,AVENIDA MARGINAL DO RIO PINHEIROS,MOTOCICLETA,-23.613315434,-46.700926732
2022-01-15,AVENIDA ELISIO TEIXEIRA LEITE,MOTOCICLETA,-23.4720000199999,-46.7056488339999
2022-01-15,RUA CIRO SOARES DE ALMEIDA,AUTOMOVEL,-23.5160332,-46.5787805
2022-01-15,AVENIDA DO CONTORNO,MOTOCICLETA,NA,NA
2022-01-14,RODOVIA FERNÃO DIAS,AUTOMOVEL,-23.471826,-46.563868
2022-01-14,AVENIDA MARGINAL DO RIO PINHEIROS,AUTOMOVEL,-23.613315434,-46.700926732
2022-01-14,AVENIDA MARGINAL DO RIO PINHEIROS,AUTOMOVEL,-23.613315434,-46.700926732
2022-01-13,PONTE JOÃO DIAS,MOTOCICLETA,NA,NA
2022-01-13,AVENIDA MARECHAL TITO,PEDESTRE,-23.4933909,-46.4413385
2022-01-12,AVENIDA CANGAIBA,MOTOCICLETA,-23.5107085669999,-46.542042618
2022-01-12,RUA TOME ALVARES DE CASTRO,PEDESTRE,-23.5551664627014,-46.4468539378492
2022-01-10,AVENIDA PEDRO BUENO,MOTOCICLETA,-23.636345320502,-46.651108978938
2022-01-09,ESTRADA CORONEL JOSE GLADIADOR,PEDESTRE,-23.4469287655026,-46.796168732443
2022-01-08,AVENIDA DOUTOR ASSIS RIBEIRO,AUTOMOVEL,-23.500031653,-46.530413494
2022-01-08,RETORNO ESTRADA DE ITAPECERICA,PEDESTRE,-23.642669908,-46.7413794129999
2022-01-06,AVENIDA ALCANTARA MACHADO,PEDESTRE,-23.5523602499999,-46.618653496
2022-01-06,AVENIDA PADRE OLIVETANOS,MOTOCICLETA,-23.5240244626666,-46.5253502225714
2022-01-05,NAO DISPONIVEL,NAO DISPONIVEL,NA,NA
2021-12-25,RUA COPACABANA,MOTOCICLETA,-23.7381181649999,-46.663858927
2022-01-02,RUA ITUBERA,AUTOMOVEL,NA,NA
2022-01-03,AVENIDA DOUTOR ASSIS RIBEIRO,AUTOMOVEL,-23.5023865,-46.5320446
2022-01-03,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2021-12-31,SP 070,MOTOCICLETA,-23.49933865289665,-46.53695900470377
2022-01-02,ESTRADA DAS TAIPAS,AUTOMOVEL,-23.45291393688899,-46.737193458856396
2022-01-02,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2022-01-02,ESTRADA TURISTICA DO JARAGUA,MOTOCICLETA,-23.4899815307499,-46.75598082125
2022-01-01,RUA ANTONIO VERA CRUZ,BICICLETA,-23.494270269455704,-46.662979760134576
2022-01-01,AVENIDA PADRE ORLANDO GARCIA DA SILVEIRA,MOTOCICLETA,-23.4720403929999,-46.682825195
2022-01-01,RUA LETICIA,MOTOCICLETA,-23.690986579,-46.789732607
2022-01-01,RUA DOS PATRIOTAS,AUTOMOVEL,-23.58337919126919,-46.60595876272662
2022-01-01,AVENIDA FERNANDO MENDES DE ALMEIDA,MOTOCICLETA,-23.42626036672929,-46.714301382817084
2022-01-01,AVENIDA DEPUTADO CANTIDIO SAMPAIO,MOTOCICLETA,-23.435159867,-46.7173330369999
2021-12-28,AVENIDA MARECHAL TITO,PEDESTRE,-23.495223028759522,-46.43299067114539
2021-12-28,AVENIDA SAO VALERIO,MOTOCICLETA,-23.58291069473836,-46.702480672982425
2021-12-28,AVENIDA DOUTOR ANTONIO MARIA LAET,BICICLETA,-23.476235287645324,-46.60044456164579
2021-12-27,RUA IRMAOS MURGEL,MOTOCICLETA,-23.5477825,-46.4070652
2021-12-27,AVENIDA JACU-PESSEGO,BICICLETA,-23.530607658976855,-46.45686309926552
2021-12-26,BR 381,PEDESTRE,-23.466400295928146,-46.57149451647865
2021-12-26,AVENIDA MARECHAL TITO,AUTOMOVEL,-23.496862477,-46.393710239
2021-12-23,AVENIDA MAGALHAES DE CASTRO,MOTOCICLETA,-23.567522695427563,-46.704459810889006
2021-12-24,RUA ESTEVAM DE ARAUJO ALMEIDA,MOTOCICLETA,-23.5338019449999,-46.435610213
2021-12-24,VIADUTO ENGENHEIRO ALBERTO BADRA,MOTOCICLETA,NA,NA
2021-12-24,AVENIDA CARLOS CALDEIRA FILHO,MOTOCICLETA,-23.6428829279999,-46.736475801
2021-12-23,AVENIDA SAPOPEMBA,MOTOCICLETA,-23.564892998853775,-46.57071907552622
2021-12-23,AVENIDA ENGENHEIRO BILLINGS,AUTOMOVEL,-23.548775478,-46.732606241
2021-12-23,AVENIDA SENADOR TEOTONIO VILELA,PEDESTRE,-23.75819422679775,-46.714981981050684
2021-12-22,NAO DISPONIVEL,PEDESTRE,NA,NA
2021-12-21,RUA DANIEL KLEIN,MOTOCICLETA,-23.68071408408369,-46.74806619783177
2021-12-21,AVENIDA ATLANTICA,MOTOCICLETA,-23.69525456071473,-46.714822856799564
2021-12-21,AVENIDA CELSO GARCIA,PEDESTRE,-23.5381107869999,-46.599092028
2021-12-20,AVENIDA CAMPANELLA,AUTOMOVEL,-23.5358649569999,-46.4742613889999
2021-12-20,AVENIDA MARGINAL PROJETADA,MOTOCICLETA,-23.603811402551013,-46.44353653461048
2021-12-19,RUA ROBERTO KOCH,MOTOCICLETA,-23.593409790707895,-46.59213489997012
2021-12-19,RUA PAULO ARENTINO,MOTOCICLETA,NA,NA
2021-12-19,RUA JOAQUIM RIBEIRO DE ALMEIDA,PEDESTRE,-23.4960866427338,-46.7150301194453
2021-12-18,AVENIDA ATLANTICA,PEDESTRE,-23.6918386,-46.7145189
2021-12-17,AVENIDA ENGENHEIRO CAETANO ALVARES,AUTOMOVEL,-23.507224333,-46.670582614
2021-12-10,NAO DISPONIVEL,PEDESTRE,NA,NA
2021-12-14,RUA GUAICURUS,PEDESTRE,NA,NA
2021-12-14,AVENIDA NORDESTINA,BICICLETA,-23.5121224,-46.4324629
2021-12-13,SP 330,PEDESTRE,-23.45735945741987,-46.78399800267615
2021-12-11,RUA DURVAL GUERRA DE AZEVEDO,AUTOMOVEL,-23.6661886549999,-46.758242417
