ano,mes,tipo_veiculo,frota
2016,10,semi-reboque,37155
2012,2,onibus,41069
2012,1,onibus,41003
2012,2,quadriciclo,22
2012,1,quadriciclo,22
2012,2,caminhao trator,18855
2012,1,chassi plataforma,295
2022,12,outros,1100
2022,12,caminhonete,564004
2022,12,quadriciclo,48
2022,12,chassi plataforma,201
2014,9,outros,442
2014,8,reboque,45315
2014,7,triciclo,807
2014,7,trator rodas,2999
2014,7,caminhao trator,19934
2003,3,bonde,19
2003,2,onibus,28791
2003,1,outros,286
2003,2,camioneta,339423
2003,2,caminhonete,78722
2003,1,micro-onibus,26023
2003,1,semi-reboque,18646
2003,1,chassi plataforma,583
2003,3,chassi plataforma,574
2005,4,onibus,34002
2005,4,reboque,34844
2005,4,side-car,68
2005,4,automovel,3518978
2005,4,ciclomotor,2422
2005,2,ciclomotor,2397
2005,4,semi-reboque,20695
2020,2,reboque,54800
2020,2,caminhao,136550
2020,4,motoneta,179013
2020,4,side-car,91
2020,2,side-car,91
2020,4,triciclo,1335
2020,3,triciclo,1335
2020,4,ciclomotor,4212
2020,2,caminhonete,522540
2020,4,caminhonete,523531
2020,4,trator rodas,3369
2020,4,caminhao trator,29957
2011,3,side-car,86
2011,4,automovel,4659070
2011,2,camioneta,288993
2011,3,camioneta,290925
2011,4,ciclomotor,2560
2011,2,quadriciclo,22
2011,4,micro-onibus,31540
2011,4,trator rodas,2638
2011,3,trator esteira,5
2004,11,bonde,17
2004,11,utilitario,5482
2004,10,motocicleta,313617
2004,12,quadriciclo,25
2004,10,trator rodas,1545
2004,11,trator esteira,3
2023,11,bonde,8
2023,10,onibus,50421
2023,11,outros,1154
2023,9,reboque,63808
2023,11,side-car,95
2023,10,ciclomotor,5973
2023,9,utilitario,213231
2023,10,motocicleta,1224818
2023,11,trator rodas,3757
2008,2,caminhao,129552
2008,3,motoneta,70379
2008,3,trator esteira,7
2008,2,chassi plataforma,799
2008,5,reboque,37620
2008,6,camioneta,238800
2008,5,caminhonete,292219
2008,6,caminhonete,293764
2008,4,caminhonete,237840
2008,4,motocicleta,538586
2008,5,quadriciclo,24
2008,4,micro-onibus,27754
2008,6,semi-reboque,25928
2023,8,bonde,8
2023,7,reboque,63364
2023,8,motoneta,233034
2023,6,side-car,95
2023,6,chassi plataforma,200
2012,10,bonde,8
2012,12,onibus,40932
2012,11,reboque,43130
2012,12,caminhao,118528
2012,10,caminhao,120017
2012,10,utilitario,61691
2012,11,trator esteira,4
2004,8,motoneta,48587
2004,7,automovel,3438629
2004,7,camioneta,310649
2004,8,camioneta,309843
2004,9,ciclomotor,2361
2004,9,utilitario,5065
2004,8,quadriciclo,25
2008,11,outros,210
2008,10,caminhao,135043
2008,11,caminhao,135244
2008,12,caminhao,135222
2008,12,ciclomotor,2506
2008,11,utilitario,28287
2008,10,caminhonete,307544
2008,12,caminhonete,309460
2008,12,micro-onibus,28672
2008,11,semi-reboque,26766
2008,10,semi-reboque,26645
2008,12,chassi plataforma,633
2007,10,onibus,37099
2007,11,outros,177
2007,12,side-car,80
2007,11,utilitario,19057
2007,11,caminhonete,220144
2007,11,micro-onibus,27340
2007,12,micro-onibus,27343
2007,9,trator esteira,7
2021,1,onibus,49474
2021,3,outros,887
2021,4,side-car,93
2021,4,caminhonete,542910
2021,4,trator rodas,3462
2021,4,trator esteira,5
2021,9,bonde,8
2021,10,outros,936
2021,9,reboque,58385
2021,9,automovel,5975560
2021,11,quadriciclo,45
2021,9,trator rodas,3523
2023,2,motoneta,222458
2023,5,motoneta,227878
2023,2,side-car,95
2023,5,side-car,95
2023,3,automovel,6123467
2023,5,utilitario,206672
2023,5,caminhonete,574241
2023,5,trator rodas,3697
2010,4,reboque,40036
2010,3,motoneta,87963
2010,3,automovel,4528701
2010,4,ciclomotor,2580
2010,4,trator rodas,2370
2013,7,bonde,8
2013,6,onibus,40903
2013,6,caminhao,117403
2013,6,side-car,88
2013,7,camioneta,344830
2013,6,ciclomotor,2902
2013,6,motocicleta,786840
2013,6,micro-onibus,32539
2013,6,semi-reboque,33716
2013,7,semi-reboque,33825
2016,2,bonde,8
2016,4,reboque,47647
2016,4,camioneta,409807
2016,3,micro-onibus,37655
2016,4,micro-onibus,37693
2006,2,caminhao,121284
2006,2,motoneta,52467
2006,1,triciclo,189
2006,3,automovel,3649896
2006,2,automovel,3633402
2006,3,camioneta,296560
2006,1,trator esteira,5
2006,1,caminhao trator,13592
2006,2,chassi plataforma,754
2006,6,caminhao,122814
2006,4,motoneta,53190
2006,4,triciclo,193
2006,6,trator esteira,6
2006,5,chassi plataforma,768
2007,6,reboque,36645
2007,8,motoneta,64505
2007,8,side-car,79
2007,8,automovel,3937787
2007,8,ciclomotor,2491
2007,6,utilitario,15767
2007,7,caminhao trator,15231
2012,3,onibus,41118
2012,4,reboque,42409
2012,4,automovel,4775707
2012,3,caminhonete,375497
2012,4,caminhonete,376517
2012,4,motocicleta,762182
2012,5,motocicleta,765275
2012,5,trator rodas,2890
2012,4,chassi plataforma,290
2018,12,bonde,8
2018,10,bonde,8
2018,12,motoneta,164404
2018,10,ciclomotor,4000
2018,12,utilitario,133059
2018,12,micro-onibus,38626
2018,11,trator rodas,3234
2011,12,bonde,9
2011,11,outros,285
2011,12,motoneta,100533
2011,12,caminhonete,370894
2011,12,trator rodas,2822
2011,12,chassi plataforma,294
2017,6,triciclo,1080
2017,9,caminhonete,475822
2017,6,caminhonete,470972
2017,9,motocicleta,917181
2017,8,quadriciclo,37
2017,7,semi-reboque,37729
2017,9,trator rodas,3202
2017,6,trator esteira,4
2018,3,bonde,8
2018,1,onibus,44555
2018,1,outros,699
2018,2,reboque,50467
2018,1,semi-reboque,37995
2018,1,trator esteira,5
2018,3,trator esteira,5
2003,9,bonde,17
2003,7,bonde,17
2003,9,reboque,32496
2003,8,reboque,32403
2003,8,caminhao,115637
2003,7,motoneta,46021
2003,9,motoneta,46454
2003,8,automovel,3332812
2003,9,ciclomotor,2263
2003,7,quadriciclo,26
2003,7,trator rodas,1489
2003,9,caminhao trator,12088
2003,7,chassi plataforma,578
2019,2,bonde,8
2019,4,onibus,45895
2019,3,micro-onibus,38958
2019,3,semi-reboque,39068
2007,5,side-car,79
2007,4,triciclo,214
2007,3,triciclo,214
2007,4,ciclomotor,2490
2007,3,caminhonete,194301
2007,3,trator esteira,7
2007,5,trator esteira,7
2018,7,onibus,44995
2018,7,triciclo,1165
2018,6,automovel,5663242
2018,4,caminhonete,485036
2018,6,trator rodas,3228
2018,5,chassi plataforma,194
2019,8,caminhao,135011
2019,6,motoneta,170340
2019,7,ciclomotor,4125
2019,8,utilitario,145082
2019,8,caminhao trator,28877
2019,7,chassi plataforma,198
2014,3,onibus,41573
2014,6,onibus,41864
2014,3,triciclo,771
2014,4,automovel,5025321
2014,3,automovel,5008783
2014,4,caminhonete,406195
2014,3,caminhonete,403945
2014,3,motocicleta,806249
2014,5,micro-onibus,34678
2014,3,micro-onibus,34385
2014,4,trator esteira,4
2014,6,caminhao trator,19711
2017,10,bonde,8
2017,10,outros,674
2017,12,reboque,50257
2017,10,caminhao,129429
2017,11,motoneta,154142
2017,12,camioneta,440387
2017,12,motocicleta,924175
2017,10,quadriciclo,37
2017,12,trator rodas,3217
2017,11,trator esteira,5
2017,10,trator esteira,4
2017,12,caminhao trator,26360
2017,11,caminhao trator,26357
2023,1,side-car,95
2023,1,camioneta,520376
2023,1,motocicleta,1168863
2023,1,chassi plataforma,201
2015,3,bonde,8
2015,4,motoneta,132022
2015,2,camioneta,383875
2015,4,utilitario,90553
2015,2,quadriciclo,21
2015,4,semi-reboque,35808
2015,4,caminhao trator,21552
2004,6,bonde,17
2004,4,outros,279
2004,5,camioneta,310901
2004,5,ciclomotor,2321
2004,5,caminhonete,119558
2004,6,caminhonete,120383
2004,4,trator rodas,1511
2004,5,trator esteira,3
2004,5,chassi plataforma,646
2009,6,bonde,13
2009,8,onibus,38934
2009,6,outros,232
2009,5,reboque,38910
2009,7,caminhao,136172
2009,6,side-car,86
2009,5,camioneta,252464
2009,5,utilitario,31951
2009,7,motocicleta,631968
2009,8,quadriciclo,23
2009,5,quadriciclo,23
2009,6,semi-reboque,27226
2009,7,caminhao trator,17806
2009,6,chassi plataforma,504
2020,8,bonde,8
2020,5,bonde,8
2020,7,onibus,48443
2020,7,reboque,55365
2020,8,reboque,55593
2020,6,motoneta,179795
2020,7,side-car,91
2020,8,side-car,91
2020,7,triciclo,1376
2020,8,automovel,5950344
2020,5,camioneta,487793
2020,5,micro-onibus,40134
2020,6,micro-onibus,40228
2020,7,trator rodas,3390
2020,7,trator esteira,5
2020,7,caminhao trator,30641
2020,8,chassi plataforma,200
2022,9,bonde,8
2022,10,outros,1080
2022,8,reboque,60772
2022,7,side-car,93
2022,8,side-car,93
2022,7,triciclo,1650
2022,7,ciclomotor,5016
2022,9,ciclomotor,5193
2022,8,ciclomotor,5126
2022,7,utilitario,193022
2022,9,utilitario,195854
2022,10,caminhonete,562972
2022,8,quadriciclo,49
2022,10,trator esteira,5
2022,8,trator esteira,5
2022,7,trator esteira,5
2005,8,utilitario,7503
2005,7,utilitario,7193
2015,6,bonde,8
2015,5,automovel,5234744
2015,8,motocicleta,856044
2015,8,quadriciclo,21
2015,7,trator rodas,3096
2015,8,caminhao trator,22470
2015,7,chassi plataforma,200
2022,5,motoneta,210246
2022,6,side-car,93
2022,4,triciclo,1602
2022,3,motocicleta,1107053
2022,5,motocicleta,1117905
2022,6,semi-reboque,47270
2022,4,semi-reboque,46664
2022,3,trator rodas,3560
2022,3,trator esteira,5
2014,1,reboque,44602
2014,2,side-car,89
2014,2,motocicleta,804048
2020,10,onibus,48935
2020,11,reboque,56406
2020,10,caminhao,138361
2020,11,triciclo,1407
2020,9,utilitario,161184
2020,12,quadriciclo,44
2020,10,semi-reboque,41425
2020,12,trator rodas,3426
2020,11,caminhao trator,31463
2020,11,chassi plataforma,200
2017,3,caminhao,127803
2017,3,motoneta,147908
2017,5,utilitario,111890
2017,4,caminhonete,467747
2017,5,micro-onibus,37894
2017,3,semi-reboque,37424
2017,4,trator esteira,4
2009,3,bonde,15
2009,4,onibus,39225
2009,1,motoneta,79087
2009,4,camioneta,250233
2009,2,utilitario,29884
2009,3,motocicleta,613619
2009,3,quadriciclo,23
2009,1,micro-onibus,28805
2009,3,micro-onibus,29018
2009,2,semi-reboque,26983
2009,3,trator esteira,7
2011,7,onibus,40149
2011,5,onibus,40016
2011,6,caminhao,126534
2011,7,quadriciclo,22
2011,7,semi-reboque,31357
2011,8,caminhao trator,18770
2014,11,motoneta,126993
2014,12,side-car,89
2014,12,caminhonete,425441
2014,12,trator esteira,4
2014,12,caminhao trator,21000
2014,11,caminhao trator,20762
2013,2,side-car,88
2013,2,automovel,4858630
2013,2,utilitario,64428
2013,3,motocicleta,780270
2013,1,micro-onibus,32416
2013,3,semi-reboque,33323
2013,4,chassi plataforma,250
2021,6,bonde,8
2021,8,bonde,8
2021,5,outros,899
2021,7,caminhao,140189
2021,7,triciclo,1478
2021,7,automovel,5976988
2021,7,caminhonete,546021
2021,8,caminhonete,547167
2021,8,motocicleta,1080752
2021,6,chassi plataforma,200
2021,5,chassi plataforma,200
2010,6,onibus,39318
2010,9,caminhao,130403
2010,6,caminhao,131544
2010,8,triciclo,505
2010,6,quadriciclo,22
2010,8,semi-reboque,29368
2010,7,trator rodas,2419
2010,6,trator rodas,2411
2010,9,trator esteira,5
2010,8,caminhao trator,18134
2010,8,chassi plataforma,337
2010,6,chassi plataforma,356
2006,8,reboque,37140
2006,7,caminhao,123168
2006,8,motoneta,54456
2006,8,camioneta,301923
2006,10,trator rodas,1668
2006,8,chassi plataforma,771
2007,1,caminhonete,191191
2023,12,reboque,64595
2015,10,onibus,43343
2015,9,motoneta,135991
2015,10,quadriciclo,21
2015,9,micro-onibus,37240
2005,11,automovel,3607233
2005,9,camioneta,295816
2005,9,utilitario,7752
2005,11,quadriciclo,24
2005,11,trator esteira,5
2005,9,caminhao trator,13634
2009,10,motoneta,84592
2009,9,utilitario,34209
2009,11,motocicleta,649484
2009,11,quadriciclo,22
2016,5,bonde,8
2016,7,bonde,8
2016,6,side-car,90
2016,8,triciclo,1013
2016,5,camioneta,412014
2016,5,utilitario,102704
2016,6,quadriciclo,21
2016,5,trator rodas,3118
2016,7,trator rodas,3155
2016,6,trator esteira,4
2016,6,chassi plataforma,196
2013,11,outros,334
2013,8,reboque,43994
2013,9,caminhao,117055
2013,10,side-car,89
2013,10,triciclo,754
2013,9,camioneta,348914
2013,11,camioneta,353119
2013,8,ciclomotor,2936
2013,9,caminhonete,395326
2013,9,trator esteira,4
2013,8,trator esteira,4
2005,1,ciclomotor,2390
2005,1,micro-onibus,26393
2005,1,caminhao trator,12870
2005,1,reboque,34502
2009,12,trator rodas,2266
2021,12,side-car,93
2021,12,camioneta,502841
2021,12,trator rodas,3534
2021,12,caminhonete,549133
2021,12,utilitario,182991
2019,1,ciclomotor,4066
2015,12,motoneta,137946
2015,12,micro-onibus,37416
2015,11,trator rodas,3095
2020,1,caminhao trator,29699
2020,1,quadriciclo,41
2020,1,motocicleta,1014462
2020,1,semi-reboque,40069
2020,1,bonde,8
2017,1,chassi plataforma,195
2017,1,utilitario,108269
2013,12,chassi plataforma,217
2013,12,micro-onibus,33409
2013,12,trator esteira,4
2016,1,motoneta,138527
2022,2,bonde,8
2022,1,triciclo,1539
2022,2,quadriciclo,45
2022,2,trator rodas,3542
2019,10,onibus,47004
2019,9,caminhao,135282
2019,9,side-car,91
2019,9,motocicleta,998947
2019,10,motocicleta,1003927
2011,1,caminhao,127980
2011,9,motoneta,98621
2011,10,ciclomotor,2607
2011,9,utilitario,50877
2011,10,caminhonete,368090
2011,10,quadriciclo,22
2011,9,micro-onibus,31820
2011,9,trator esteira,5
2011,9,caminhao trator,18824
2011,10,chassi plataforma,295
2012,9,triciclo,701
2012,9,micro-onibus,32338
2016,12,caminhonete,461384
2016,11,motocicleta,892268
2016,12,micro-onibus,37853
2016,11,semi-reboque,37220
2003,4,bonde,17
2003,5,onibus,28247
2003,6,outros,289
2003,6,reboque,31921
2003,4,side-car,32
2003,4,triciclo,106
2003,5,trator esteira,4
2003,6,trator esteira,4
2004,2,motocicleta,291623
2004,2,micro-onibus,26834
2004,2,semi-reboque,19442
2004,2,trator rodas,1495
2004,1,chassi plataforma,621
2010,2,outros,249
2010,2,chassi plataforma,400
2019,11,onibus,47140
2019,12,camioneta,483619
2018,8,bonde,8
2006,12,onibus,35382
2006,11,caminhao,124258
2006,12,caminhao,124489
2006,12,side-car,80
2006,11,camioneta,293373
2006,11,utilitario,12573
2006,12,chassi plataforma,787
2003,11,bonde,17
2003,12,ciclomotor,2288
2003,12,micro-onibus,26946
2003,12,trator rodas,1495
2003,11,caminhao trator,12092
2010,11,onibus,39486
2010,12,reboque,40761
2010,12,motocicleta,704702
2010,11,quadriciclo,22
2010,11,trator esteira,5
2010,12,trator esteira,5
2008,9,automovel,4215205
2008,9,camioneta,240940
2008,7,caminhonete,297060
2008,9,motocicleta,583562
2008,7,quadriciclo,24
2016,10,motoneta,144605
2016,9,side-car,90
2016,10,utilitario,106552
2016,9,semi-reboque,37129
2016,9,trator rodas,3181
2012,1,caminhao,123480
2012,1,motoneta,101145
2012,2,side-car,88
2012,1,camioneta,313397
2012,2,utilitario,55294
2022,12,caminhao,143996
2022,12,trator rodas,3636
2022,12,caminhao trator,35495
2014,8,bonde,8
2014,9,onibus,42351
2014,7,reboque,45220
2014,9,caminhao,118361
2014,9,side-car,89
2014,8,automovel,5096852
2014,9,camioneta,374623
2014,8,ciclomotor,3043
2014,8,utilitario,82423
2014,9,caminhonete,419100
2014,8,caminhonete,416313
2014,8,micro-onibus,35199
2014,9,trator rodas,3019
2014,7,chassi plataforma,210
2003,3,utilitario,1191
2003,2,micro-onibus,26190
2003,2,trator rodas,1467
2003,2,chassi plataforma,581
2005,3,motocicleta,327606
2005,2,quadriciclo,25
2005,2,micro-onibus,26416
2005,3,trator esteira,3
2020,2,triciclo,1331
2020,3,camioneta,488639
2020,3,quadriciclo,42
2020,2,trator esteira,5
2020,3,caminhao trator,29999
2011,2,outros,274
2011,3,outros,277
2011,2,reboque,40983
2011,4,caminhonete,357564
2011,4,quadriciclo,22
2011,2,semi-reboque,30278
2011,4,semi-reboque,30696
2004,11,onibus,33691
2004,10,outros,270
2004,12,camioneta,310428
2004,12,micro-onibus,26383
2004,10,chassi plataforma,680
2023,10,outros,1150
2023,9,caminhao,145302
2023,9,motoneta,234644
2023,10,side-car,95
2023,10,quadriciclo,56
2023,9,trator rodas,3737
2008,2,bonde,24
2008,1,onibus,37716
2008,2,onibus,37716
2008,2,micro-onibus,27522
2008,1,micro-onibus,27522
2008,2,semi-reboque,25286
2008,1,trator rodas,1849
2008,2,trator esteira,7
2008,1,trator esteira,7
2008,4,onibus,38389
2008,6,outros,178
2008,5,outros,171
2008,4,side-car,82
2008,5,side-car,84
2008,5,ciclomotor,2503
2008,6,quadriciclo,24
2008,4,quadriciclo,24
2008,4,chassi plataforma,778
2023,8,triciclo,1702
2023,8,caminhonete,584067
2023,6,quadriciclo,56
2023,7,chassi plataforma,200
2012,12,camioneta,332288
2012,11,utilitario,62305
2012,11,motocicleta,773615
2012,10,quadriciclo,22
2012,11,trator rodas,2915
2004,7,outros,272
2004,8,outros,272
2004,9,motocicleta,310866
2004,7,trator rodas,1524
2004,7,trator esteira,3
2004,9,caminhao trator,12436
2008,10,bonde,18
2008,10,reboque,38133
2008,12,camioneta,244695
2008,12,utilitario,28874
2008,11,caminhonete,308963
2008,12,trator rodas,2057
2007,12,bonde,24
2007,12,outros,173
2007,10,trator rodas,1821
2021,2,onibus,49605
2021,3,reboque,57240
2021,4,motoneta,191272
2021,2,quadriciclo,44
2021,2,trator rodas,3442
2021,3,trator rodas,3454
2021,10,onibus,49835
2021,11,motoneta,201431
2021,11,camioneta,502075
2021,11,caminhonete,549446
2021,9,quadriciclo,45
2021,10,micro-onibus,40793
2021,11,semi-reboque,44776
2021,10,chassi plataforma,200
2021,9,chassi plataforma,200
2023,2,onibus,50497
2023,5,onibus,50736
2023,5,reboque,62903
2023,3,motoneta,224572
2023,5,ciclomotor,5669
2023,2,utilitario,201195
2010,5,reboque,40094
2010,4,triciclo,460
2010,4,automovel,4545581
2010,3,quadriciclo,22
2010,5,semi-reboque,28684
2010,3,trator rodas,2337
2010,3,caminhao trator,17894
2013,5,reboque,43743
2013,7,triciclo,743
2013,7,automovel,4920661
2013,7,trator esteira,4
2013,5,trator esteira,4
2016,3,onibus,43322
2016,4,onibus,43380
2016,2,motoneta,139176
2016,4,triciclo,969
2016,3,utilitario,101110
2016,3,semi-reboque,36705
2016,3,trator rodas,3113
2006,1,reboque,35636
2006,1,caminhao,120901
2006,3,side-car,74
2006,3,micro-onibus,26489
2006,6,bonde,35
2006,4,outros,245
2006,6,motoneta,53827
2006,4,side-car,76
2006,6,side-car,78
2006,5,utilitario,10245
2006,6,utilitario,10569
2006,4,caminhonete,165842
2006,5,trator rodas,1624
2006,6,caminhao trator,14101
2007,6,onibus,36583
2007,7,motoneta,63599
2007,8,triciclo,216
2007,8,camioneta,290092
2007,7,ciclomotor,2492
2007,6,trator rodas,1788
2007,7,chassi plataforma,827
2012,6,bonde,8
2012,4,onibus,41121
2012,6,onibus,41071
2012,5,caminhao,122812
2012,6,motoneta,104915
2012,4,motoneta,103451
2012,5,utilitario,57385
2012,3,motocicleta,759659
2012,4,quadriciclo,22
2012,6,micro-onibus,32423
2012,4,semi-reboque,32332
2018,10,onibus,45281
2018,12,onibus,45544
2018,11,reboque,51764
2018,10,triciclo,1187
2018,11,utilitario,131915
2018,11,micro-onibus,38554
2018,11,caminhao trator,27571
2011,11,reboque,41884
2011,12,side-car,88
2011,12,triciclo,656
2011,11,automovel,4734222
2011,12,ciclomotor,2624
2011,11,semi-reboque,31757
2011,11,caminhao trator,18855
2017,6,motoneta,150066
2017,9,motoneta,152601
2017,9,camioneta,435505
2017,6,quadriciclo,37
2017,8,micro-onibus,38026
2017,6,trator rodas,3220
2017,7,trator esteira,4
2017,8,caminhao trator,26004
2018,3,caminhao,130464
2018,2,ciclomotor,3890
2018,1,motocicleta,926424
2018,2,semi-reboque,37994
2018,2,caminhao trator,26537
2018,1,chassi plataforma,194
2003,9,onibus,29826
2003,7,outros,288
2003,9,outros,283
2003,10,automovel,3355529
2003,7,utilitario,1767
2003,9,utilitario,2049
2003,8,motocicleta,276472
2003,9,motocicleta,279066
2003,9,quadriciclo,26
2003,8,quadriciclo,26
2003,10,quadriciclo,26
2019,2,caminhao,132754
2019,3,side-car,92
2019,4,side-car,91
2019,4,camioneta,473282
2019,3,utilitario,136922
2019,2,motocicleta,969093
2007,4,bonde,24
2007,5,bonde,24
2007,5,motoneta,62122
2007,2,automovel,3813008
2007,5,camioneta,289696
2007,2,quadriciclo,24
2007,5,semi-reboque,24131
2007,5,trator rodas,1778
2018,5,bonde,8
2018,7,outros,809
2018,6,caminhao,131062
2018,7,side-car,91
2018,6,triciclo,1166
2018,4,motocicleta,935501
2018,6,micro-onibus,38511
2018,7,semi-reboque,38297
2018,6,trator esteira,5
2018,4,trator esteira,5
2019,7,outros,856
2019,7,reboque,53125
2019,6,triciclo,1259
2019,5,motocicleta,981833
2019,8,semi-reboque,39449
2019,7,caminhao trator,28677
2014,5,caminhao,116794
2014,3,motoneta,119231
2014,3,camioneta,360596
2014,6,camioneta,367498
2014,4,ciclomotor,3017
2014,3,trator rodas,2988
2014,6,trator esteira,4
2014,3,chassi plataforma,213
2017,11,caminhao,129522
2017,12,motoneta,154782
2017,10,triciclo,1111
2017,10,camioneta,437293
2017,12,quadriciclo,37
2017,11,trator rodas,3211
2017,10,chassi plataforma,194
2023,1,caminhao,144300
2023,1,bonde,8
2015,4,bonde,8
2015,3,side-car,89
2015,2,triciclo,850
2015,3,automovel,5203503
2015,2,motocicleta,838826
2015,2,trator rodas,3064
2015,2,caminhao trator,21308
2004,5,onibus,32953
2004,5,reboque,33538
2004,4,side-car,63
2004,5,automovel,3418956
2004,6,micro-onibus,26642
2009,6,motoneta,82242
2009,7,side-car,85
2009,8,camioneta,256990
2009,7,trator rodas,2184
2009,8,caminhao trator,17790
2009,7,chassi plataforma,481
2020,5,reboque,54914
2020,8,triciclo,1384
2020,5,automovel,5893521
2020,7,automovel,5942122
2020,7,micro-onibus,40372
2022,7,onibus,49733
2022,10,motoneta,217198
2022,9,side-car,93
2022,9,triciclo,1666
2022,9,camioneta,516502
2022,7,caminhao trator,34711
2005,7,bonde,24
2005,5,automovel,3529768
2005,8,ciclomotor,2452
2005,8,micro-onibus,26346
2005,7,trator rodas,1569
2005,8,chassi plataforma,721
2015,5,motoneta,132923
2015,6,side-car,90
2015,8,side-car,90
2015,6,automovel,5251543
2015,8,ciclomotor,3142
2015,5,utilitario,91471
2015,8,caminhonete,441937
2015,7,quadriciclo,21
2015,6,micro-onibus,36877
2015,8,semi-reboque,36171
2015,5,trator rodas,3072
2015,6,chassi plataforma,200
2022,5,bonde,8
2022,5,caminhao,142577
2022,4,motoneta,208560
2022,3,automovel,5992713
2022,4,automovel,6002046
2022,5,camioneta,510581
2022,4,caminhonete,554491
2022,5,semi-reboque,47006
2014,1,onibus,41227
2014,1,motocicleta,801919
2014,2,quadriciclo,22
2020,9,bonde,8
2020,12,outros,883
2020,11,automovel,5956859
2020,10,ciclomotor,4294
2020,12,caminhonete,536359
2020,12,motocicleta,1053017
2020,9,micro-onibus,40603
2020,12,micro-onibus,40707
2020,10,trator esteira,5
2017,4,onibus,44085
2017,2,reboque,48991
2017,3,side-car,91
2017,2,triciclo,1055
2017,5,camioneta,430063
2017,2,ciclomotor,3552
2017,4,semi-reboque,37502
2017,5,chassi plataforma,194
2017,2,chassi plataforma,194
2009,3,utilitario,30560
2009,3,semi-reboque,27005
2009,4,trator rodas,2117
2009,3,trator rodas,2111
2009,1,trator esteira,8
2009,2,caminhao trator,17227
2011,7,bonde,9
2011,5,motoneta,95841
2011,7,side-car,87
2011,5,camioneta,295190
2011,5,ciclomotor,2568
2011,8,caminhonete,365561
2011,6,motocicleta,728915
2011,6,trator rodas,2682
2011,7,trator rodas,2707
2014,11,onibus,42732
2014,10,outros,445
2014,11,outros,449
2014,12,outros,455
2014,12,caminhao,119902
2014,12,motoneta,127816
2014,10,automovel,5132091
2014,11,ciclomotor,3068
2014,11,caminhonete,424017
2014,12,motocicleta,833664
2014,11,trator rodas,3031
2013,4,outros,302
2013,3,side-car,88
2013,2,triciclo,738
2013,4,automovel,4881359
2013,4,ciclomotor,2866
2013,2,quadriciclo,22
2013,3,quadriciclo,22
2013,4,micro-onibus,32516
2013,2,chassi plataforma,256
2021,6,onibus,49649
2021,8,reboque,58174
2021,6,camioneta,497404
2021,5,ciclomotor,4423
2021,5,caminhonete,543950
2021,6,quadriciclo,45
2021,6,trator rodas,3510
2021,7,trator esteira,5
2021,7,caminhao trator,32824
2010,8,bonde,12
2010,9,onibus,39542
2010,8,motoneta,90896
2010,6,side-car,86
2010,6,automovel,4564129
2010,6,camioneta,275430
2010,9,ciclomotor,2541
2010,8,utilitario,40830
2010,8,motocicleta,687735
2010,10,chassi plataforma,328
2010,7,chassi plataforma,348
2006,8,onibus,34501
2006,10,reboque,35794
2006,9,reboque,35710
2006,7,motoneta,54111
2006,8,side-car,80
2006,9,triciclo,197
2006,9,camioneta,299115
2006,9,ciclomotor,2483
2006,8,ciclomotor,2486
2006,8,caminhonete,170755
2006,10,caminhonete,177614
2006,7,motocicleta,401451
2006,9,motocicleta,411662
2006,9,quadriciclo,24
2006,7,chassi plataforma,766
2007,1,bonde,26
2023,12,motoneta,239469
2023,12,triciclo,1715
2023,12,camioneta,540876
2015,9,onibus,43363
2015,9,reboque,46793
2015,10,side-car,90
2015,10,chassi plataforma,196
2005,10,bonde,19
2005,11,motoneta,51579
2005,10,automovel,3592444
2005,9,ciclomotor,2454
2005,10,motocicleta,355101
2005,10,quadriciclo,24
2005,12,semi-reboque,21785
2005,10,trator rodas,1583
2005,9,trator rodas,1580
2005,10,chassi plataforma,719
2009,10,bonde,13
2009,11,side-car,86
2009,10,ciclomotor,2513
2009,9,motocicleta,640996
2009,9,quadriciclo,23
2009,9,trator rodas,2221
2009,11,trator rodas,2259
2009,10,chassi plataforma,435
2016,8,bonde,8
2016,7,automovel,5400925
2016,5,ciclomotor,3298
2016,8,utilitario,104901
2016,7,quadriciclo,21
2016,7,trator esteira,4
2016,5,trator esteira,4
2016,7,chassi plataforma,196
2013,10,onibus,40905
2013,11,onibus,40888
2013,8,caminhao,117055
2013,10,caminhao,116993
2013,9,side-car,88
2013,10,ciclomotor,2969
2013,8,semi-reboque,34001
2013,9,trator rodas,2973
2013,10,trator esteira,4
2005,1,side-car,67
2005,1,camioneta,310715
2009,12,motoneta,85586
2009,12,utilitario,36003
2009,12,camioneta,264738
2009,12,motocicleta,652733
2009,12,triciclo,406
2009,12,bonde,13
2021,12,quadriciclo,44
2021,12,caminhao,141327
2021,12,semi-reboque,45477
2021,12,onibus,49679
2021,12,outros,965
2019,1,caminhonete,498900
2019,1,quadriciclo,40
2019,1,caminhao trator,27719
2015,12,bonde,8
2015,11,motoneta,137263
2015,12,utilitario,98389
2015,11,utilitario,97700
2015,11,micro-onibus,37352
2015,11,semi-reboque,36364
2015,12,chassi plataforma,195
2017,1,trator rodas,3199
2017,1,caminhao trator,25163
2017,1,micro-onibus,37917
2017,1,caminhao,127463
2013,12,caminhonete,398426
2015,1,triciclo,845
2015,1,motoneta,128881
2016,1,reboque,47312
2022,1,caminhonete,550531
2022,1,quadriciclo,45
2022,2,chassi plataforma,201
2019,10,utilitario,148159
2019,10,quadriciclo,41
