"","ID","periodo","sinistros","envolvidos_fatal","envolvidos_grave","envolvidos_leve","envolvidos_ileso","envolvidos_na","mortes_moto","mortes_pedestre_bike","trechos","comprimento","faixas","limite_velocidade","amenidades","intersec","tipo_via","radar_proximo","mao_unica","superficie","segmento","id_trecho_agregado","coorte","sinistros_pre2022"
"156",2,123,1,0,0,0,0,1,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,7
"157",2,124,1,0,0,1,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,7
"158",2,125,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,7
"159",2,126,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,7
"160",2,127,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,7
"161",2,128,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,7
"162",2,129,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,7
"163",3,49,0,0,0,0,0,0,0,0,2,371.818960919015,4,50,2,12,"primary",0,"yes","asphalt","agregados","00027-000-004",0,7
"164",3,50,0,0,0,0,0,0,0,0,2,371.818960919015,4,50,2,12,"primary",0,"yes","asphalt","agregados","00027-000-004",0,7
"165",3,51,0,0,0,0,0,0,0,0,2,371.818960919015,4,50,2,12,"primary",0,"yes","asphalt","agregados","00027-000-004",0,7
"166",3,52,0,0,0,0,0,0,0,0,2,371.818960919015,4,50,2,12,"primary",0,"yes","asphalt","agregados","00027-000-004",0,7
"167",3,53,0,0,0,0,0,0,0,0,2,371.818960919015,4,50,2,12,"primary",0,"yes","asphalt","agregados","00027-000-004",0,7
"168",3,54,0,0,0,0,0,0,0,0,2,371.818960919015,4,50,2,12,"primary",0,"yes","asphalt","agregados","00027-000-004",0,7
"169",3,55,0,0,0,0,0,0,0,0,2,371.818960919015,4,50,2,12,"primary",0,"yes","asphalt","agregados","00027-000-004",0,7
"170",3,56,0,0,0,0,0,0,0,0,2,371.818960919015,4,50,2,12,"primary",0,"yes","asphalt","agregados","00027-000-004",0,7
"171",3,57,0,0,0,0,0,0,0,0,2,371.818960919015,4,50,2,12,"primary",0,"yes","asphalt","agregados","00027-000-004",0,7
